name,longitude,latitude,postcode,suburb
EACH - Community Health,145.251443,-37.810878,3135,Ringwood East
East Ringwood Clinic,145.252453,-37.811516,3135,Ringwood East
Chemist Warehouse,151.103864,-33.8754,2134,Burwood
King Georges Medical Centre,151.107312,-33.979837,2221,South Hurstville
Ryde Pharmacy,151.105711,-33.813374,2112,Ryde
Ashby Medical Centre,151.08718,-33.96353,2222,Penshurst
Gladstone Physio n Fitness,151.256077,-23.847128,4680,Gladstone Central
G&M Optometrist,151.216077,-33.762973,2087,Forestville
Castlecrag Pharmacy,151.211877,-33.802734,2068,Castlecrag
Smiles of Ryde,151.093572,-33.809578,2114,West Ryde
Advanced Dentistry,151.08203,-33.773779,2121,Epping
Bio Dental Care,151.071206,-34.034568,2232,Kirrawee
Gymea Lily Therapy Centre,151.070923,-34.036425,2232,Kirrawee
No Gaps Dental,151.081066,-33.773348,2121,Epping
Priceline Pharmacy,151.07299,-34.03331,2232,Kirrawee
Beverly Hills Pharmacy,151.080603,-33.94869,2209,Beverly Hills
Victoria Avenue General Practice,151.079738,-33.9692,2223,Mortdale
Caringbah South Pharmacy,151.121645,-34.052707,2229,Caringbah South
Oyster Bay Community Pharmacy,151.080965,-34.006675,2225,Oyster Bay
Mortdale Eyecare,151.080354,-33.971024,2223,Mortdale
Mortdale Pharmacy,151.080686,-33.970986,2223,Mortdale
Caringbah Family Practice,151.123153,-34.044834,2229,Caringbah
David Wilson Chemist,151.081064,-34.029871,2232,Kirrawee
Cincotta Chemist,151.122661,-34.042421,2229,Caringbah
Box Village Pharmacy,151.098317,-34.021113,2228,Sylvania
Pharmacy 4 Less,151.118668,-34.043213,2229,Caringbah
Caringbah Medical Center,151.121071,-34.043096,2229,Caringbah
Family Medical & Dental Practice,151.103001,-34.009091,2224,Sylvania
Amcal Pharmacy Macquarie,151.121541,-33.777729,2113,Macquarie Park
Rickard Road Medical Centre,151.03811,-33.914493,2200,Bankstown
Waterfront Medical Centre,151.073721,-33.831686,2127,Wentworth Point
HealthCare Greenacre,151.057519,-33.90647,2190,Greenacre
Gymea Medical Practice,151.084544,-34.03603,2227,Gymea
Pinnacle Podiatry Gymea,151.08479,-34.037199,2227,Gymea
Galluzzo's Pharmacy,151.05106,-33.952628,2210,Riverwood
Paddington Family Practice,151.231873,-33.888642,2021,Paddington
OPSM,151.212195,-33.866638,2000,Sydney
Galluzzo's Home Care Chemist,151.052197,-33.952641,2210,Riverwood
Hyde park medical centre,151.210921,-33.877088,2000,Sydney
About Smiles Dental Centres,151.212956,-33.906311,2017,Zetland
Just Smiles Dentistry,151.22371,-33.912009,2033,Kensington
Matraville Pharmacy,151.231258,-33.957915,2036,Matraville
Chemist Warehouse,151.209293,-33.876643,2000,Sydney
Dale Martin Psychologist/ Psychotherapist,153.089752,-26.398494,4567,Noosa Heads
Live Life Pharmacy,153.089771,-26.398494,4567,Noosa Heads
Twin Waters,153.086052,-26.629245,4564,Twin Waters
Green Square Medical Practice,151.212388,-33.906962,2017,Zetland
D-Zire Dental,151.212288,-33.907144,2017,Zetland
Sara's Place,151.209242,-33.887045,2010,Surry Hills
Dr Alex Phoon,151.216031,-33.882554,2010,Surry Hills
A [TEST],151.216199,-33.880305,2010,Darlinghurst
Chemist Warehouse,151.203363,-33.883116,2000,Haymarket
Kurnell Pharmacy,151.209429,-34.011278,2231,Kurnell
Darlinghurst Dental,151.215012,-33.878251,2010,Darlinghurst
Darling Square Pharmacy,151.201269,-33.878323,2000,Haymarket
Crown St Medical Centre,151.214043,-33.883524,2010,Surry Hills
Spectrum Medical Imaging,151.200567,-33.914808,2015,Alexandria
Discount Chemist,151.094172,-33.874555,2135,Strathfield
Pharmacy 4 Less,151.113955,-33.869545,2046,Five Dock
Chemist Warehouse,151.104855,-33.870777,2134,Burwood
Thomas Walker Hospital,151.0977,-33.832533,2138,Concord West
Dr James Giallussi Family Medical Practice,151.205203,-33.922758,2018,Rosebery
Family & Sports Podiatry,151.20518,-33.922731,2018,Rosebery
Physiotherapy & Sports Injury Centre,151.203599,-33.922524,2018,Rosebery
Suncoast Medical Centre,153.078712,-26.538966,4573,Coolum Beach
Howard Pharmacy,152.561462,-25.317859,4659,Howard
Star City Medical Centre,151.192447,-33.867359,2009,Pyrmont
Entire Podiatry,153.016905,-27.240402,4509,North Lakes
St Vincents Clinic,151.219237,-33.881402,2010,Darlinghurst
Chemist Warehouse,151.208035,-33.869653,2000,Sydney
bounceREHAB,151.194518,-33.870976,2009,Pyrmont
Priceline Pharmacy,151.207006,-33.865865,2000,Sydney
Macleay Optics,151.224893,-33.871956,2011,Potts Point
Bay Dental Studio,151.227476,-33.872336,2011,Elizabeth Bay
United Chemists,153.19792,-27.5216,4157,Capalaba
Bayside Medical Precinct,153.197903,-27.521736,4157,Capalaba
Priceline Pharmacy,153.194923,-27.522067,4157,Capalaba
Pacific Smiles Dental,153.195297,-27.522093,4157,Capalaba
Health Line Pharmacy,151.207273,-33.864503,2000,Sydney
Meridale Park Medical Centre,153.200537,-27.53613,4157,Capalaba
Amcal,151.225129,-33.870545,2011,Potts Point
Good Mood Dudes,151.20232,-33.866052,2000,Sydney
Pandanus Medical Practice,153.201425,-27.54198,4157,Capalaba
George Street Medical Centre,151.206858,-33.866964,2000,Sydney
Amcal Express,151.206192,-33.865765,2000,Sydney
Priceline Pharmacy,151.204611,-33.865592,2000,Sydney
Rothschild Avenue Pharmacy,151.205266,-33.913435,2018,Rosebery
Roseberry Family Practice,151.205732,-33.914051,2018,Rosebery
Healthy Smile Centre,151.205335,-33.91439,2018,Rosebery
Anzac Parade Physiotherapy,151.226276,-33.91959,2032,Kingsford
Michael Michael Optometrist,151.223613,-33.909398,2033,Kensington
Queensland X-Ray,153.249394,-27.541994,4163,Cleveland
Maridale Park Pharmacy,153.201421,-27.542389,4157,Capalaba
Priceless Chemist,151.222237,-33.875324,2011,Potts Point
Pacific Smiles,151.207887,-33.87216,2000,Sydney
Chemist Warehouse,151.206504,-33.875911,2000,Sydney
Club Pharmacy,151.206544,-33.896225,2017,Waterloo
Sydney Boutique Dentistry,151.210849,-33.897855,2017,Waterloo
Stanmore Chiropractic,151.164113,-33.895074,2048,Stanmore
Day & Night Chemist @ Newtown,151.184999,-33.893049,2042,Newtown
Chemist Warehouse,151.181351,-33.895788,2042,Newtown
Newtown Medical Practice,151.1788,-33.89725,2042,Newtown
First Care Medical Centre,151.171231,-33.899441,2042,Enmore
NSW Health Vaccination Centre,151.177722,-33.888589,2050,Camperdown
Broadway Sydney Medical Centre,151.194619,-33.884246,2037,Glebe
TerryWhite Chemmart,151.212848,-33.904723,2017,Zetland
Sydney Park Dental,151.187569,-33.906307,2043,Erskineville
Glebe Medical Centre,151.191376,-33.883136,2037,Glebe
Dr David Nguyen & Associates,151.184688,-33.877199,2037,Glebe
Glebe Point Pharmacy,151.18404,-33.875872,2037,Glebe
Glebe Dental Group,151.182684,-33.874754,2037,Glebe
Recover Physiotherapy,151.18545,-33.877624,2037,Glebe
Priceline Pharmacy,151.193938,-33.882949,2037,Glebe
Chemist Warehouse,151.071205,-33.738711,2120,Pennant Hills
Kirby's Pharmacy,151.19932,-33.896398,2017,Waterloo
Holdsworth House,151.212514,-33.876037,2010,Darlinghurst
Healthy Mind Clinic,151.209701,-33.872354,2000,Sydney
Hunter Connect Pharmacy,151.208295,-33.86625,2000,Sydney
Priceline Pharmacy,151.211029,-33.867244,2000,Sydney
Douglass Hanly Moir,151.078988,-33.969099,2223,Mortdale
The Heritage Pharmacy,151.079294,-33.969846,2223,Mortdale
Mortdale Heritage Medical Centre,151.079261,-33.969803,2223,Mortdale
Bupa Dental Mortdale,151.078689,-33.969165,2223,Mortdale
Darin Optometrists,153.051749,-27.508968,4120,Greenslopes
Women's Wellbeing Clinic,153.051659,-27.508902,4120,Greenslopes
Queensland XRay,153.050807,-27.508093,4120,Greenslopes
Malcolm Armstrong Podiatry,151.079342,-33.971822,2223,Mortdale
Family Medical Practice,151.082395,-33.971168,2223,Mortdale
Cowra Hospital,148.69228,-33.832387,2794,Cowra
Amcal,148.690529,-33.83482,2794,Cowra
Guardian,148.689529,-33.834678,2794,Cowra
Acupuncture Health and Wellness,153.055965,-27.515279,4121,Holland Park
Dr. Len E. Yared Obstetrician and Gynecologist,153.052135,-27.509288,4120,Greenslopes
Discount Pharmacy,149.10095,-33.253834,2800,Orange
Hogan's Pharmacy,149.097248,-33.277064,2800,Orange
Radiology / X-Ray,151.212991,-33.868529,2000,Sydney
Lions NSW Eye Bank/NSW Bone Bank,151.212565,-33.867919,2000,Sydney
Day & Night Chemist Ashfield,151.125457,-33.887993,2131,Ashfield
Priceline Pharmacy,151.101782,-33.922613,2194,Campsie
5D Physio,151.124941,-33.896185,2193,Ashbury
Campsie Medical Practice,151.102265,-33.908586,2194,Campsie
Campsie Family Medical Centre,151.103906,-33.912765,2194,Campsie
Associated Medical Centre,151.103278,-33.912298,2194,Campsie
APO optometrist,151.080538,-33.771465,2121,Epping
Ucare Medical & Dental,151.111363,-33.915204,2193,Canterbury
Dental Implant Professionals,151.205303,-33.864999,2000,Sydney
Monash IVF Sydney Day Hospital,151.203647,-33.863826,2000,Sydney
Kent St Pharmacy,151.203844,-33.863344,2000,Sydney
Discount Drug Stores,153.029151,-27.194272,4508,Deception Bay
Harold Park Medical Centre,151.178483,-33.876123,2037,Forest Lodge
McConnell Dental Surgeons,151.065575,-33.749074,2119,Beecroft
Wellers Hill Dental Centre,153.047339,-27.522569,4121,Tarragindi
Gonnet Chiropractic,153.026176,-27.242026,4509,Mango Hill
Redfern Medical Centre,151.203305,-33.892577,2016,Redfern
Wallsend GP Clinic,151.670112,-32.90199,2287,Wallsend
Priceline Pharmacy,150.789295,-33.795075,2759,Saint Clair
Optix 2000,150.788937,-33.794994,2759,Saint Clair
nib Eye Care,151.637649,-32.926792,2285,Glendale
Chemistworks,151.64234,-32.935852,2285,Glendale
Beresfield Pharmacy,151.657757,-32.801459,2322,Beresfield
Chemmart,151.659924,-32.939931,2285,Cardiff
Pacific Smiles,151.594487,-32.762155,2323,East Maitland
Lawson Medical Practice,150.433686,-33.719432,2783,Lawson
Barratt & Smith Pathology,150.565991,-33.698786,2777,Springwood
Spring Forward Family Centre,150.704664,-33.753546,2750,Penrith
Derby Street Family Medical Centre,150.711926,-33.761091,2747,Kingswood
Discount Drug Stores,150.701851,-33.753074,2750,Penrith
Brighter Futures,150.695205,-33.751896,2750,Penrith
High Street Dental,150.697219,-33.753641,2750,Penrith
Cambridge Park Chemist,150.721794,-33.747852,2747,Cambridge Park
Laverty Pathology,151.190226,-33.794292,2067,Chatswood
Complete Allied Health Care,151.178788,-33.798198,2067,Chatswood
SAGE Sydney Advanced Gynaecology Endosurgery Centre,151.178979,-33.799894,2067,Chatswood
TerryWhite Chemmart,151.18154,-33.796821,2067,Chatswood
Douglass Hanly Moir,151.18238,-33.79668,2067,Chatswood
Priceline Pharmacy,151.185194,-33.794742,2067,Chatswood
Victoria Avenue Medical Practice,151.190281,-33.794259,2067,Chatswood
Chatswood Holistic Medical Centre,151.190743,-33.794165,2067,Chatswood
Boutique Dental Care,151.179058,-33.798568,2067,Chatswood
Chatswood Dental Care,151.181909,-33.796395,2067,Chatswood
ABC Dental,151.183401,-33.797068,2067,Chatswood
Woody Point Medical Centre,153.103805,-27.261306,4019,Woody Point
Back in Shape Chiropractic,150.67476,-33.746421,2750,Emu Plains
Peter A Hogan,150.690046,-33.753901,2750,Penrith
Priceline Pharmacy,150.692249,-33.751281,2750,Penrith
Connect Hearing,150.693962,-33.752518,2750,Penrith
Pacific Smiles Dental,150.69528,-33.751957,2750,Penrith
Western Sydney Pain Centre,150.696533,-33.75349,2750,Penrith
Gillieston Heights Medical Centre,151.528274,-32.763948,2321,Gillieston Heights
Rutherford North Medical Centre,151.527261,-32.715657,2320,Rutherford
OnePointHealth,150.693982,-33.752976,2750,Penrith
Penrith Dental Clinic,150.700553,-33.752833,2750,Penrith
Bespoke Clinic,150.695235,-33.75654,2750,Penrith
Family Dental Centre,150.77492,-33.76358,2760,Saint Marys
Prestwidge & Chan,150.774592,-33.764318,2760,Saint Marys
Chemist Warehouse,153.1911,-27.523281,4157,Capalaba
Prestons Village Medical Centre,150.864232,-33.950177,2170,Prestons
Hair by Coco,150.864142,-33.950131,2170,Prestons
Emerald Medical Centre,150.774123,-33.764235,2760,Saint Marys
Evolution Medical Center,150.696122,-33.753759,2750,Penrith
Simantics Skin & Laser Pain Therapy,153.190568,-27.525091,4157,Capalaba
St Clair Dental,150.790426,-33.795323,2759,Saint Clair
The Specialists Rooms,150.71433,-33.761719,2747,Kingswood
Werrington County Medical Center,150.741755,-33.746689,2747,Werrington County
Freeform Osteopathy,149.57598,-33.420986,2795,Bathurst
Central West Foot and Ankle Clinic,149.577923,-33.420634,2795,Bathurst
Toorbul Community Discount Pharmacy,153.098088,-27.031876,4510,Toorbul
Woorim Medical Centre,153.20329,-27.068566,4507,Woorim
4Cyte Pathology,153.038493,-27.233715,4509,Mango Hill
Smartclinics,153.029436,-27.195366,4508,Deception Bay
Amcal,151.645988,-32.974221,2282,Warners Bay
Guardian,151.645827,-32.974005,2282,Warners Bay
Bathurst Skin Cancer & Cosmedical Clinic,149.578809,-33.410901,2795,Bathurst
West Ryde Dental Clinic,151.08826,-33.806208,2114,West Ryde
Centre for Dental Excellence,149.58255,-33.418006,2795,Bathurst
Moodie's Pharmacy,149.581309,-33.416812,2795,Bathurst
PRP Radiology,149.579892,-33.42081,2795,Bathurst
Barratt and Smith Pathology,149.581059,-33.419875,2795,Bathurst
My FootDr Podiatrist,149.580617,-33.422737,2795,Bathurst
West Ryde Discount Drug Store,151.088706,-33.807553,2114,West Ryde
Russell Street Medical Centre,149.580863,-33.420251,2795,Bathurst
George Street Medical Practice,149.579311,-33.416017,2795,Bathurst
Biripi Aboriginal Corporation Medical Centre,152.469084,-31.940932,2430,Purfleet
Dulwich Dental Services,151.144476,-33.905549,2203,Dulwich Hill
Chemist Outlet,151.137581,-33.952437,2216,Rockdale
Pension Beautemps Beaupré,151.155199,-33.889817,2049,Petersham
Family Practice,151.157202,-33.895887,2049,Petersham
Leichhardt General Practice,151.156395,-33.879821,2040,Leichhardt
Summer Hill Smiles,151.139016,-33.890855,2130,Summer Hill
Dental on Fullarton,138.625999,-34.960649,5063,Highgate
Chemist Warehouse,151.157077,-33.88261,2040,Leichhardt
Lakeland Medical Centre,153.022315,-27.239534,4509,North Lakes
Lakelands Pharmacy,153.022321,-27.239638,4509,North Lakes
Mango Hill Dental Surgery,153.022391,-27.239897,4509,North Lakes
Northside Gynaecology,153.021884,-27.239132,4509,North Lakes
Lifeblood Donor Centre,150.686866,-33.768961,2750,Jamisontown
Design Cosmetic,150.77299,-33.77009,2760,Saint Marys
The Gabrielle Centre for Children,150.62186,-33.746281,2774,Blaxland
Emu Plains Dentist Care,150.672855,-33.74644,2750,Emu Plains
Kidmed Medical Centre,150.480316,-33.735143,2778,Woodford
Repairs aFoot Podiatry & Physiotherapy,150.640839,-33.865274,2745,Wallacia
National Hearing Care,150.311717,-33.714156,2780,Katoomba
Katoomba Dental,150.30961,-33.71424,2780,Katoomba
Second Skin,150.333948,-33.712612,2780,Leura
Faulconbridge Health Centre,150.548693,-33.694334,2777,Springwood
Dr. L. Chew,151.149007,-33.930586,2205,Wolli Creek
PhysioPoint Leura,150.332844,-33.71314,2780,Leura
Better Health Medical Centre,150.751002,-33.600887,2753,Richmond
Springwood Chiropractic,150.5594,-33.701006,2777,Springwood
Health Save Pharmacy,151.134073,-33.965301,2217,Kogarah
Springwood Community Healthcare,150.562758,-33.7005,2777,Springwood
Blue Mountains Podiatry Katoomba,150.32342,-33.713485,2780,Katoomba
Glenmore Park Mediclinic,150.66897,-33.789268,2745,Glenmore Park
Lawson Pharmacy,150.430425,-33.719626,2783,Lawson
Wentworth Falls Podiatry,150.375335,-33.710175,2782,Wentworth Falls
Courtyard Family Medical Center,152.938496,-27.509506,4069,Kenmore
TerryWhite Chemmart,150.375712,-33.708468,2782,Wentworth Falls
Berkeley Medical Center,152.948669,-27.506552,4069,Kenmore
Chemist Warehouse,138.59001,-34.946067,5034,Wayville
Annette Marriott Psychology,153.020219,-27.410721,4053,Stafford
Ramsay Specialist Health Clinic,142.143901,-34.184554,3500,Mildura
Guardian,144.24896,-23.441973,4730,Longreach
Swish Dental,152.990555,-27.406797,4053,Everton Park
Rosalie Dental,152.996651,-27.465785,4064,Paddington
Yarraville Medical Centre,144.88811,-37.816505,3013,Yarraville
Jundah Primary Health Care Centre,143.070415,-24.820072,4736,Jundah
Chemist Warehouse,147.273213,-42.832283,7010,Glenorchy
Mowbray Capital Chemist,147.132185,-41.404391,7248,Mowbray
Olde Tudor Pharmacy,147.137661,-41.469883,7250,Prospect
Good Price Pharmacy Warehouse Kingston,147.313343,-42.974222,7050,Kingston
Radiology Tasmania,147.311511,-42.974922,7050,Kingston
General Practice Plus,147.311823,-42.974874,7050,Kingston
Chemist Warehouse,147.126421,-41.389313,7248,Newnham
Dr Morgan Wishney and associates,147.093291,-41.404322,7250,Riverside
Windsor Pharmacy Capital Chemist,147.093296,-41.404102,7250,Riverside
West Tamar Health Medical Centre,147.093273,-41.404046,7250,Riverside
Mersey Pharmacy,146.370092,-41.179241,7310,East Devonport
Amcal,146.786289,-37.980688,3858,Heyfield
Don Medical Clinic,146.356354,-41.175392,7310,Devonport
Devonport Dental Care,146.352028,-41.176465,7310,Devonport
Rosebery Pharmacy,145.538987,-41.779765,7470,Rosebery
Blood Donor Centre,145.906176,-41.054546,7320,Burnie
Feet SP Podiatry,145.909475,-41.059691,7320,South Burnie
Pharmacy 4 Less,145.905356,-41.051568,7320,Burnie
North West Pathology,145.907708,-41.052395,7320,Burnie
Allan Bennett Denture Clinic,145.904778,-41.054205,7320,Burnie
Burnie Medical Centre,145.905681,-41.051561,7320,Burnie
Pharmacy One,145.883632,-41.071602,7320,Shorewell Park
Victoria Street Clinic,146.173302,-41.158246,7315,Ulverstone
Good Price Pharmacy Warehouse,147.328644,-42.880742,7000,Hobart
Gippsland Physiotherapy Group Sale,147.06587,-38.109809,3850,Sale
Australian clinical laboratory,146.541383,-38.193608,3844,Traralgon
The Body Refinery,153.049746,-27.464696,4005,New Farm
Breed Street Clinic,146.532901,-38.196421,3844,Traralgon
James Muir Community Health Centre,145.731179,-40.98893,7325,Wynyard
Coastal Physiotherapy,145.902791,-41.04977,7320,Burnie
The Family Toolbox,145.904273,-41.049455,7320,Burnie
Amcal,145.171686,-37.992545,3173,Keysborough
Denture Clinic,153.286514,-28.809301,2480,Lismore
Talk of Tarragindi,153.05519,-27.526967,4121,Tarragindi
Scamander pharmacy,148.264492,-41.451713,7215,Scamander
Goonellabah Pharmacy,153.326459,-28.822596,2480,Goonellabah
Optical Oasis,145.064423,-37.982665,3194,Mentone
Interhealth,145.13404,-37.984785,3172,Dingley Village
Family Dentist,145.16619,-37.980035,3173,Keysborough
Kingsclere Pharmacy,145.166343,-37.980615,3173,Keysborough
Berwick Healthcare,145.341773,-38.0396,3806,Berwick
Capital Radiology,145.211337,-37.981691,3175,Dandenong
East Devonport Medical Centre,146.37084,-41.181741,7310,East Devonport
Dandenong Superclinic,145.222518,-37.979828,3175,Dandenong
Chemist Warehouse,147.368841,-42.865593,7018,Rosny Park
Eastern Medical Centre,145.216024,-37.977728,3175,Dandenong
Southern health dialysis unit,145.216204,-37.977491,3175,Dandenong
South East Colorectal,145.220164,-37.977707,3175,Dandenong
Flinders Island Multipurpose Centre,148.017396,-40.121321,7255,Whitemark
Back In Motion,145.065202,-37.982508,3194,Mentone
Mentone Medical Center,145.062849,-37.982489,3194,Mentone
Mentone Optical Services,145.064352,-37.981736,3194,Mentone
Good Health Pharmacy,145.064526,-37.981969,3194,Mentone
Create the Face,145.034772,-37.986587,3193,Beaumaris
Mountain Retreat Medical Clinic,147.311296,-42.89391,7004,South Hobart
st.lukes Health,147.326818,-42.881342,7000,Hobart
Chemist Warehouse,147.304986,-42.855997,7008,New Town
Your Hobart Chemistry,147.326708,-42.879913,7000,Hobart
Bathurst Street Skin Cancer Clinic,147.326529,-42.879898,7000,Hobart
City Dental,147.326738,-42.883653,7000,Hobart
City Doctors & Travel Clinic,147.325948,-42.88537,7000,Hobart
Amcal,146.653281,-41.524784,7304,Deloraine
Queenstown General Practice,145.558188,-42.080874,7467,Queenstown
Oatlands Multi-Purpose Health Centre,147.369562,-42.299086,7120,Oatlands
Adam's Back Chiropractic,144.910799,-38.354311,3939,Rosebud
Rosebery Communitiy Hospital,145.542305,-41.775929,7470,Rosebery
Perth Child Health Centre,147.177722,-41.578759,7300,Perth
Meadow Mews Pharmacy,147.158424,-41.467351,7249,Kings Meadows
Priceline Pharmacy,147.42701,-42.887811,7018,Howrah
Scottsdale General Hospital,147.52114,-41.154467,7260,Scottsdale
Precision Eye Clinic,147.325089,-42.893927,7005,Sandy Bay
Precision Eye Clinic,147.325234,-42.893913,7005,Sandy Bay
Chemist Warehouse,147.327063,-42.895149,7005,Sandy Bay
General Practice Plus,147.326056,-42.89571,7005,Sandy Bay
Lauderdale Amcal Pharmacy,147.483435,-42.908362,7021,Lauderdale
Priceline Pharmacy,147.277876,-42.833521,7010,Glenorchy
Glenorchy Medical Centre,147.278057,-42.833573,7010,Glenorchy
Launceston City Capital Chemist,147.142899,-41.434335,7250,Launceston
Workforce Health Assessors,145.907089,-41.055389,7320,Burnie
City Medical Practice,145.907517,-41.052338,7320,Burnie
Burnie Chemmart Pharmacy,145.901266,-41.070709,7320,Upper Burnie
Strahan Pharmacy,145.327749,-42.150956,7468,Strahan
Strahan Medical Centre,145.321262,-42.153277,7468,Strahan
Fitzpatrick's Pharmacy,147.140944,-41.44222,7250,Launceston
HealthWise Pharmacy,147.160341,-41.466973,7249,Kings Meadows
Northwest Dental,145.907003,-41.052604,7320,Burnie
I-Med Radiology Network,145.907751,-41.052313,7320,Burnie
Dixon's Pharmacy,145.726433,-40.98972,7325,Wynyard
Powerhouse,153.364779,-28.077951,4213,Mudgeeraba
Somerset Medical Centre,145.833207,-41.041499,7322,Somerset
Pharmacist Advice Somerset Nursery,145.833087,-41.041707,7322,Somerset
Amcal,153.407837,-28.046263,4218,Mermaid Waters
Emergency,153.376339,-28.070356,4226,Robina
Qscan,153.423946,-28.099866,4220,Burleigh Waters
ProMed Podiatry,153.422805,-28.099933,4220,Burleigh Waters
Gerber Dental Group,153.440239,-28.098455,4220,Burleigh Waters
Life Synergy Acupuncture Naturopathy Nutrition,153.44275,-28.094612,4220,Burleigh Waters
Robina Village Medical Centre,153.40508,-28.063891,4226,Robina
Priceline Pharmacy,153.433581,-28.029393,4218,Broadbeach
Infinity Pharmacy Broadbeach,153.430927,-28.03102,4218,Broadbeach
Kim Boyd Physiotherapy,153.353537,-28.050954,4213,Worongary
Myhealth Medical Centre Benowa,153.393247,-28.00853,4217,Benowa
Bundall Medical Centre,153.409414,-28.010523,4217,Bundall
Aesthetic Dental,153.405688,-28.010589,4217,Bundall
Coastal Dental Care,153.434863,-28.045689,4218,Mermaid Beach
Yamba Community Health Centre,153.32847,-29.426437,2464,Yamba
Fresh Family Dental,153.44822,-28.084862,4220,Burleigh Heads
Medical On Miami,153.44023,-28.066353,4220,Miami
Totally Dental,153.371904,-28.043043,4226,Merrimac
Canungra Pharmacy,153.16464,-28.017037,4275,Canungra
Good Shepherd Pharmacy,143.14155,-20.729625,4822,Richmond
Hughenden Hospital,144.187801,-20.842765,4821,Hughenden
Pacific Palms Pharmacy,152.535553,-32.347964,2428,Blueys Beach
Gailes Medical Centre,152.91562,-27.611386,4300,Gailes
Chemist Warehouse,144.887981,-37.775101,3032,Maribyrnong
Pharmacy Select,152.874876,-31.457908,2444,Port Macquarie
Australian Red Cross Blood Donor Centre,151.655732,-30.513004,2350,Armidale
The Snore Store,152.909731,-31.429555,2444,Port Macquarie
Tenterfield Medical Centre,152.018262,-29.059736,2372,Tenterfield
Toowoomba Donor Centre,151.951334,-27.571013,4350,South Toowoomba
Dr Baker,152.908173,-31.442501,2444,Port Macquarie
Chemist Warehouse,152.89699,-31.428231,2444,Port Macquarie
Body IQ,152.908066,-31.442684,2444,Port Macquarie
Five Star Medical,152.899965,-31.435175,2444,Port Macquarie
Melaleuca Katoomba Physiotherapy,150.31028,-33.719332,2780,Katoomba
Relationships Australia,150.312949,-33.709957,2780,Katoomba
Bigland & Cowley Optometrists,150.310388,-33.712137,2780,Katoomba
Collingwood Park Medical Centre,152.855941,-27.624343,4301,Collingwood Park
Collingwood Park Pharmacy,152.855949,-27.624287,4301,Collingwood Park
Collingwood Park Family Dental,152.856,-27.624198,4301,Collingwood Park
Sapphire Coast Medical Practice,149.842452,-36.673009,2550,Bega
Port Macquarie Physio & Pilates,152.911038,-31.428415,2444,Port Macquarie
Beachside Dental,152.917363,-31.438038,2444,Port Macquarie
Melanie Sheehan Psychologist,149.843377,-36.67454,2550,Bega
Grand Pacific Health,149.125517,-36.233596,2630,Cooma
Discount Drug Stores,153.423204,-28.076417,4220,Burleigh Waters
Gold Coast Medical Precinct - Varsity Lakes,153.414235,-28.077065,4227,Varsity Lakes
Foot Health Clinic,152.885209,-27.372998,4520,Samford Village
Nourish & Breathe,149.164165,-35.322453,2609,Fyshwick
The Surgery at Jerrabomberra,149.200537,-35.386162,2619,Jerrabomberra
Googong Discount Pharmacy,149.236571,-35.422227,2620,Googong
Tim Duffy Optometrist,149.278043,-31.274877,2357,Coonabarabran
Choice Pharmacy,150.865589,-34.587862,2529,Shell Cove
Shellharbour Village Dental,150.869755,-34.578544,2529,Shellharbour
Centre Health Complex,150.847533,-34.557639,2528,Barrack Heights
Masens Pharmacy,152.940317,-29.71436,2460,South Grafton
Johnston HD,152.83123,-31.080534,2440,West Kempsey
Fresh Dental Care,152.919557,-30.706267,2447,Macksville
Dental Design Studio 32,152.991582,-30.652179,2448,Nambucca Heads
Discount Drug Store,153.003149,-30.642151,2448,Nambucca Heads
Laverty Pathology,152.839589,-31.080086,2440,Kempsey
Macksville Pharmacy,152.920633,-30.707301,2447,Macksville
Douglas Pathology,150.696097,-34.054821,2570,Camden
Mawson Medical Centre,150.816825,-34.064885,2560,Campbelltown
Yan Acupuncture & Massage,150.951715,-33.685884,2155,North Kellyville
Ralph's Chemist,150.813078,-34.068297,2560,Campbelltown
Richlands Medical Centre,152.959041,-27.596163,4077,Richlands
QML,152.958875,-27.611061,4078,Forest Lake
Collins Street Dental,150.852064,-34.670119,2533,Kiama
Terralong Street Surgery,150.850991,-34.667873,2533,Kiama
Kiama Dental,150.851139,-34.667982,2533,Kiama
Chemist Warehouse,150.883079,-33.959313,2170,Casula
Kiama Osteopathic and Natural Therapy Centre,150.851387,-34.668105,2533,Kiama
Spectrum Medical Imaging,150.926924,-33.921554,2170,Liverpool
Priceline Pharmacy,150.9,-33.947397,2170,Casula
Australian Red Cross Blood Service,150.898001,-34.423597,2500,Wollongong
Ingleburn Medical Centre,150.865321,-33.999053,2565,Ingleburn
Dr David W Lam GP,150.876672,-33.874349,2176,Edensor Park
MY Liverpool Denture Centre,150.921283,-33.923674,2170,Liverpool
Chemist Warehouse,150.906478,-33.769524,2148,Blacktown
Priceline Pharmacy,149.840788,-36.675126,2550,Bega
Direct Chemist Outlet,149.841154,-36.674113,2550,Bega
Jason Harley Optometrists,149.841356,-36.673896,2550,Bega
South Western Sydney Vaccination Centre,150.891686,-33.985438,2564,Macquarie Fields
Specsavers,152.903361,-27.677952,4300,Springfield Central
Lumus Imaging,152.762219,-27.616164,4305,Ipswich
Colbee Court Pharmacy,149.089592,-35.35187,2606,Phillip
Weston Creek Family Medicine,149.053005,-35.340699,2611,Weston
Weston Dental Surgery,149.053314,-35.340665,2611,Weston
