name,longitude,latitude
Bigland & Cowley Optometrists,150.310388,-33.712137
Collingwood Park Medical Centre,152.855941,-27.624343
Collingwood Park Pharmacy,152.855949,-27.624287
Collingwood Park Family Dental,152.856,-27.624198
Sapphire Coast Medical Practice,149.842452,-36.673009
Port Macquarie Physio & Pilates,152.911038,-31.428415
Beachside Dental,152.917363,-31.438038
Melanie Sheehan Psychologist,149.843377,-36.67454
Grand Pacific Health,149.125517,-36.233596
Discount Drug Stores,153.423204,-28.076417
Gold Coast Medical Precinct - Varsity Lakes,153.414235,-28.077065
Foot Health Clinic,152.885209,-27.372998
Nourish & Breathe,149.164165,-35.322453
The Surgery at Jerrabomberra,149.200537,-35.386162
Googong Discount Pharmacy,149.236571,-35.422227
Tim Duffy Optometrist,149.278043,-31.274877
Choice Pharmacy,150.865589,-34.587862
Shellharbour Village Dental,150.869755,-34.578544
Centre Health Complex,150.847533,-34.557639
Masens Pharmacy,152.940317,-29.71436
Johnston HD,152.83123,-31.080534
Fresh Dental Care,152.919557,-30.706267
Dental Design Studio 32,152.991582,-30.652179
Discount Drug Store,153.003149,-30.642151
Laverty Pathology,152.839589,-31.080086
Macksville Pharmacy,152.920633,-30.707301
Douglas Pathology,150.696097,-34.054821
Mawson Medical Centre,150.816825,-34.064885
Yan Acupuncture & Massage,150.951715,-33.685884
Ralph's Chemist,150.813078,-34.068297
Richlands Medical Centre,152.959041,-27.596163
QML,152.958875,-27.611061
Collins Street Dental,150.852064,-34.670119
Terralong Street Surgery,150.850991,-34.667873
Kiama Dental,150.851139,-34.667982
Chemist Warehouse,150.883079,-33.959313
Kiama Osteopathic and Natural Therapy Centre,150.851387,-34.668105
Spectrum Medical Imaging,150.926924,-33.921554
Priceline Pharmacy,150.9,-33.947397
Australian Red Cross Blood Service,150.898001,-34.423597
Ingleburn Medical Centre,150.865321,-33.999053
Dr David W Lam GP,150.876672,-33.874349
MY Liverpool Denture Centre,150.921283,-33.923674
Chemist Warehouse,150.906478,-33.769524
Priceline Pharmacy,149.840788,-36.675126
Direct Chemist Outlet,149.841154,-36.674113
Jason Harley Optometrists,149.841356,-36.673896
South Western Sydney Vaccination Centre,150.891686,-33.985438
Specsavers,152.903361,-27.677952
Lumus Imaging,152.762219,-27.616164
Colbee Court Pharmacy,149.089592,-35.35187
Weston Creek Family Medicine,149.053005,-35.340699
Weston Dental Surgery,149.053314,-35.340665
Canberra Podiatry,149.075753,-35.352531
Weston Creek Physiotherapy,149.053179,-35.340686
Curtin Dental Care,149.082074,-35.324828
Capital Chemist Waramanga,149.059529,-35.352734
Woden Dental Centre,149.086029,-35.344826
Dr Karin Elix & Associates,149.052626,-35.342024
Weston Creek Dental Care,149.054584,-35.341776
Being You Mental Health & Disability,153.038923,-27.233509
Chiro Healthworks,149.086078,-35.344813
ICON Cancer Centre,149.086557,-35.236657
ICON Cancer Centre Canberra,149.086549,-35.236634
QSCAN Bruce,149.086464,-35.236679
Caremore Pharmacy,149.103515,-35.220191
Capital Chemist Bruce,149.087679,-35.234746
Kaleen Family Dental Surgery,149.103165,-35.234234
Laverty Pathology,149.087679,-35.23477
Panoptic vision,152.897115,-30.452558
Corryong Pharmacy,147.903983,-36.196144
Flat Products Medical Centre,150.881159,-34.451051
Figtree Plaza Pharmacy,150.861031,-34.43463
PharmaSave Collaroy Beach,151.301079,-33.732185
Narrabeen physiotherapy and sports injury centre,151.295801,-33.709256
Shark Bay Health Centre,113.535868,-25.927184
Complete Care Pharmacy,151.278713,-33.733438
Quantum Radiology,150.827365,-33.766686
Mt Druitt Medical & Dental Centre,150.822054,-33.767961
Drive-through clinic,151.284267,-33.738986
Priceline Pharmacy,149.068775,-35.393212
Perenjori Medical Centre,116.286194,-29.439461
Discover Pharmacy + Compounding,151.15366,-33.929335
TerryWhite Chemmart,145.946706,-38.478035
Lake Innnes Medical and Dental Centre,152.874585,-31.457405
Hunter Imaging Group,151.527618,-32.716304
Leongatha Podiatry,145.947171,-38.478184
Greensborough Plaza Dental,145.103591,-37.703515
Bodyhealth Clinic,138.644656,-34.920622
Community Health Care,148.118837,-21.35812
TerryWhite Chemmart,149.15941,-21.060537
Amcal,145.117743,-37.511888
Inclusive Health Clinic,153.01574,-27.471844
Adrian Cornale EyeQ Optometrists Port Macquarie,152.910249,-31.429217
Canadian Bay Dental,145.09106,-38.186516
Mt Eliza Dental Centre,145.090931,-38.185289
Panorama Orthopaedics,149.579949,-33.422048
Nova Pharmacy,145.021572,-37.886713
Sunnybank Hills Medical Centre Pharmacy,153.062189,-27.611778
Sullivan Nicolaides Pathology,153.062414,-27.611759
Hearing Australia,149.065722,-35.418963
Heyi Health Clinic Acupuncture,145.021789,-37.886731
Melbourne Kinesiology & Detox Centre,145.023625,-37.886959
Oasis Orthopedics,145.01877,-37.886605
Aperture Dental Practice,153.063047,-27.611669
TerryWhite Chemmart,139.084399,-34.171286
Medical Center,150.924197,-33.920864
No Gaps,150.923194,-33.918354
Coffs Medical Centre,153.118629,-30.296133
Pharmacy,134.191002,-19.643482
Dentists Of Ivanhoe,145.044042,-37.768767
PhysioChoice Dingley,145.133393,-37.984449
Port Fairy Physiotherapy,142.236763,-38.383927
Sports & Spinal,153.028615,-27.488401
Sullivan Nicolaides,153.028736,-27.488121
Priceline Pharmacy,142.484224,-38.38342
Pannawonica Medical Center,116.327005,-21.639264
Southside Physio Lanyon,149.093944,-35.457353
centrelink medicare,114.612564,-28.770674
I-MED Radiology,114.615996,-28.784252
Mark Turner Physiotherapist,153.002274,-27.248466
Jurien Bay Medical Centre,115.043604,-30.305168
Dalwallinu Pharmacy,116.662325,-30.277565
Snowy River Health Centre,148.623055,-36.415789
Redcliffe Peninsula 7 Day Medical Centre,153.085105,-27.226118
Priceline Pharmacy,153.087015,-27.225618
Nashville Pharmacy,153.050774,-27.306072
Medpods Medical Centre,153.018904,-27.242618
QML Pathology,153.017943,-27.242592
SmartClinics Family Doctors,153.02657,-27.243434
The Whiddon Group Narrabri,149.775984,-30.32477
The Natural Way,149.784288,-30.327812
Pharmacy4Less,144.921821,-37.764664
Narrabri Dental Care,149.782205,-30.324133
Warwick Physioworks,152.027956,-28.21918
Friendly Society Pharmacy,152.027709,-28.219367
North Rockhampton Physiotherapy & Sports Injury Centre,150.524835,-23.356703
Beachside Radiology,153.114431,-30.298391
Warwick Friendly Society Association Ltd.,152.03265,-28.216895
Guardian,152.018445,-29.056364
Bingara Pharmacy,150.571296,-29.86796
Forker Medical,150.508227,-23.373644
Bingara Medical Centre,150.571935,-29.869722
Warialda Pharmacy,150.574496,-29.540851
Allenstown Medical Centre,150.504131,-23.389694
Allenstown Discount Pharmacy,150.504163,-23.38994
Amcal,149.910792,-36.888053
Stirling Central Health Clinic,138.715292,-35.005407
QML,150.522595,-23.358442
Medical Suites,150.502476,-23.387906
Harris Dental Boutique,152.463546,-24.815245
Summers Avenue (Mt Colah) Family Medical Practice,151.111871,-33.677602
Berowra Family Medical Practice,151.139153,-33.613161
Berowra Village Pharmacy,151.139261,-33.613053
Gentle Care Dentistry,151.110845,-33.702614
"Hornsby Ear, Nose & Throat Clinic",151.110357,-33.703161
Dr Michael Dodd & Partners,151.110426,-33.702449
Hornsby Medical Specialists,151.110854,-33.703353
The Hills Clinic,151.110989,-33.702969
I-MED Radiology,151.111081,-33.702389
Asquith Family Chiropractors,151.109049,-33.706558
Turramurra Pharmacy,151.128259,-33.733337
Wahroonga Pharmacy,151.117168,-33.718469
Heritage Medical Practice,151.117552,-33.718722
TerryWhite Chemmart,151.101505,-33.70345
Pharmacy 4 Less,151.097262,-33.703342
Curry Chemist,151.099658,-33.705605
Friendly Care Pharmacy Sandgate,153.068137,-27.32069
Asquith Medical Centre,151.108078,-33.687554
Tara Pharmacy,150.459233,-27.276829
Perfect,150.924122,-33.921252
Liverpool Day & Night Chemist,150.924168,-33.924869
Liverpool Family Dentist,150.925897,-33.924408
Doctors @ Liverpool Medical Centre,150.925291,-33.925942
Tara Community Care,150.453869,-27.274117
Dental On Bowen,150.303629,-28.547923
Hillcrest Private Hospital,150.49632,-23.377538
Choice Pharmacy,150.656585,-35.075138
Eye Q,150.656012,-35.075466
Australian Red Cross,150.495206,-23.377964
Mount Morgan Hospital,150.392429,-23.644984
Sanctuary Point Pharmacy,150.624226,-35.105699
Hopes Pharmacy,150.67545,-35.069949
Pharmacy Mollymook,150.476078,-35.324452
Belridge Medical Centre,115.766665,-31.770323
Strathpine 7 Day Medical Clinic,152.989207,-27.301159
Strathpine Family Medical Centre,152.989306,-27.301635
Amplifon Strathpine,152.989771,-27.305529
Advantage Pharmacy,152.976831,-27.288342
Warner Lakes Dental,152.962048,-27.31061
KVMC Doctors,152.975741,-27.297816
Gympie Road Medical Centre,152.984959,-27.293917
Kallangur Medical Centre,152.994208,-27.250055
QML Pathology,152.992428,-27.250406
Kallangur Podiatry,152.99224,-27.250587
Samadhi Tribe Yoga & Holistic Health,150.142068,-35.782101
Tuross Pharmecy,150.139223,-36.059369
Lillybrook Dental,152.993673,-27.241908
United Discount Chemists,152.99362,-27.24139
Inner Space Psychology,153.248208,-27.638666
Bayview Pharmacy,153.248339,-27.638789
Penshurst Podiatry Centre,151.089581,-33.965573
RFDS Clinic,144.983326,-19.002299
Amcal,153.024254,-27.530931
Belgrave South Pharmacy,145.358481,-37.929986
The Medical Clinic,145.358381,-37.929971
Kingsway Drive Medical Clinic,145.004904,-37.664507
Holt Medical Centre,149.011367,-35.224521
The Canberra Psychology Centre for Children and Families,149.044241,-35.198331
Acute Medical Ambulatory Clinic,115.847119,-32.070421
Neurosensory,153.250329,-27.541974
The Indillie Clinic,153.250287,-27.541974
Redlands Eye Specialists,153.250244,-27.541974
Bayside Orthopaedic Centre,153.250335,-27.541872
hacienda pharmacy,117.88259,-35.020356
O'Brien Pharmacy,145.148869,-37.971763
National Hearing Care,153.089186,-26.398874
Moreton Bay Medical Centre,153.086264,-27.225165
Priceline Pharmacy,145.184464,-38.101934
Brisbane Sexual Health Clinic,153.016368,-27.466172
Ashley Street Medical Centre,144.864226,-37.789342
Soul Pattinson Chemist,151.016486,-33.951702
Chemist,151.002777,-33.956896
National Hearing Care,144.664614,-37.90141
Vital Health,146.23997,-26.401781
Covid-19 Test Clinic,151.18084,-33.890365
Wellness On Wellington,153.237405,-27.509815
Every Bodies Physio,153.237424,-27.509652
TerryWhite Chemmart,153.238205,-27.486309
Beenleigh Medical Centre,153.199521,-27.717388
Merimbula Denture Clinic & Laboratory,149.910357,-36.8881
Amcal,151.316458,-33.428663
Andrew Love Cancer Centre,144.366877,-38.151936
Pivotal Health,153.269195,-27.524988
Amcal,144.978588,-37.411822
Acuity Eyecare,144.978628,-37.411619
Chemist Warehouse,145.392242,-36.408655
Todays Dental,151.2361,-33.879017
Loganlea Medical Centre,153.131505,-27.676209
Priceline Pharmacy,153.429199,-28.035985
HORÓ Counselling and Psychotherapy,153.032794,-27.510381
QML Varsity Lakes,153.414193,-28.077028
Eastbrooke Family Medical Centre,153.423311,-28.076355
Live Happy Pharmacy,153.200452,-30.028132
Mora Noosa,153.089734,-26.398419
Quantum Medical Imaging,153.089571,-26.398382
Illawarra Cancer Care Centre,150.882876,-34.424601
Hardings Pharmacy,153.031673,-27.512875
Cremorne Town Centre Pharmacy,151.229712,-33.828636
Physio Evolution,151.209177,-33.802246
Priceline Pharmacy,151.193938,-33.822533
Karuna-Maya Medicine Tree,144.299159,-38.349492
Chemsave,152.984971,-27.294048
TerryWhite Chemmart,138.557342,-35.005199
Northside Gynaecology,153.030357,-27.39424
Coorparoo Skin Cancer Clinic,153.058011,-27.505343
Burpengary Chiropractic Centre,152.973755,-27.154425
Coorparoo Family Dental,153.059321,-27.494317
Bannockburn Medical Centre,153.18772,-27.753573
Brisbane Dentist Specialist Centre,153.016749,-27.473986
Alcohol and Drug Information Service,153.016432,-27.466186
St Mina Pharmacy,145.286094,-38.004596
Chemist Warehouse,145.1275,-37.876556
Mount Waverley Pharmacy,145.128556,-37.875874
Turramurra Sports & Spinal,151.128641,-33.731306
Turramurra Podiatry Centre,151.128652,-33.73127
Chemist Warehouse,151.208059,-33.871413
Priceline Pharmacy,151.206812,-33.870451
Priceline Pharmacy,151.206031,-33.873584
Dental Surgery,144.772329,-37.769448
Deer Park Compound Pharmacy,144.773534,-37.770394
Deer Park Doctors,144.773496,-37.770461
Westside Dental Care,144.771407,-37.76997
Mercy Medical Centre,144.77726,-37.759475
Western Family Medical,144.777909,-37.755476
Maryland Pharmacy,151.659077,-32.879689
OPSM,151.206805,-33.870276
Medical Centre,151.087795,-33.807705
Blayney Pharmacy,149.256097,-33.529636
Cincotta Chemist,150.910088,-33.770921
Greenway Family Medical Centre,150.844984,-33.724803
Park Avenue Chemist,153.114168,-30.298117
Blaxland Day n Night Pharmacy,150.609791,-33.744286
Charles Pharmacy,145.076813,-37.894991
Warragul Advantage Pharmacy,145.930222,-38.161942
Maven Dental,153.043018,-27.470697
East Blaxland Pharmacy,150.622532,-33.746247
Modern Eyecare,144.846916,-37.778731
AudioClinic,151.26431,-33.794487
Balgowlah Pharmacy,151.26507,-33.794556
Brandon Speech Pathology,152.99185,-27.313362
Discount Chemist,152.991916,-27.313318
Cammeray Pharmacy,151.209857,-33.823609
Pharmasave,145.215064,-37.987175
Chemist Warehouse,145.213996,-37.983321
Chemist Warehouse Nambour,152.961053,-26.626905
Cooroy Central Guardian Pharmacy,152.910214,-26.417699
TerryWhite Chemmart,153.012218,-27.480879
Chemist Warehouse,145.092388,-37.765426
Guardian,146.088961,-37.051951
Doctors at Eatons Hill,152.956624,-27.334567
Pound Road Medical Centre,145.289208,-38.038351
Clinipath Pathology,115.713906,-31.653145
Wattle Park Dentist,145.110312,-37.837466
Tuggeranong Child & Family Centre,149.067459,-35.415118
Balance in Motion,151.271878,-33.887224
Coldstream Family Practice,145.379553,-37.72515
Richmond Medical Surgery,143.140398,-20.730373
Kingsgrove Pharmacy,151.101523,-33.942
Kingsgrove Family Medical Centre,151.101554,-33.942148
Cincotta Discount Chemist,151.101568,-33.942221
Ochre Health Medical Centre Bruce,149.087646,-35.234756
Kempsey Eye Clinic,152.846285,-31.081645
Integrity Health Centre,145.106697,-38.036205
Melbourne Pathology,145.115283,-38.052639
Dermal Clinics,145.121424,-38.142861
Warners Bay Medical Centre,151.6456,-32.973512
Laverty Pathology,151.646473,-32.973383
Bodywise Health,145.002324,-37.940198
"Child, Adolescent and Family Health Services",151.106582,-33.813992
Lindfield Medical Practice,151.167181,-33.773519
Dorevitch Pathology,145.116205,-38.053777
Chiropractic Clinic,145.111675,-38.037869
Chelsea Longbeach Physiotherapy,145.114132,-38.049146
Edithvale Physiotherapy Clinic,145.109032,-38.039828
Bonbeach and Chelsea Medical Centre,145.11838,-38.05618
Chelsea Arcade Medical,145.116306,-38.053747
Warrigal Pharmacy,153.086841,-27.574814
Federation of Chinese Medicine Centre,145.152317,-37.953099
Kids at Max,145.054519,-37.920446
Valued Health Osteopathy,145.055342,-37.920785
Bayside Women’s Health,145.050689,-37.920235
Wallerawang Advantage Pharmacy,150.067232,-33.407746
Donnybrook Dental Surgery,115.825464,-33.57545
Wagin Pharmacy,117.343637,-33.309033
Bridgetown Medical Centre,116.146765,-33.95874
Ruby Medical Centre,116.137119,-33.958596
Fetter Chiropractic,116.138751,-33.958295
Chemmart Pharmacy,116.14615,-34.241491
Fetter Chiropractic,116.147468,-34.239909
Wellness and Respite Community Centre,116.146504,-34.237913
Nannup Pharmacy,115.76434,-33.978423
Eaton Community Pharmacy,115.696904,-33.311013
Cowaramup Pharmacy,115.102859,-33.850747
Greg's Discount Chemist,115.854534,-32.128094
Harrisdale Medical Centre,115.926423,-32.12774
Promenade Medical Centre,115.634806,-33.39718
Friendlies,115.721012,-32.533647
Lagoon Medical Centre,115.797684,-32.12653
Runcorn Discount Chemist,153.073209,-27.596453
Wizard,115.637148,-33.325598
Stafford Road Family Care,152.99962,-27.40801
QML Pathology,153.050988,-27.426201
Nedlands Medical Centre,115.815063,-31.984142
Rochedale Family Practice,153.127211,-27.600737
Chempro Rochedale,153.127229,-27.600614
Good Price Pharmacy Warehouse Baldivis,115.808519,-32.29776
Earl Street Physiotherapy,117.175269,-32.935422
Dietcare,117.175293,-32.93537
Chemist Warehouse,116.01482,-32.154337
Silver Chain,115.644364,-33.347245
Modern Medical Clinic,144.919741,-37.583058
Caulfield Natural Health Clinic,145.021157,-37.886931
National Pharmacies,145.250395,-37.81229
Chemist Warehouse,144.960914,-37.775121
Health Save Archer Pharmacy,144.930281,-37.788082
Specsavers,144.922493,-37.765349
Care Pharmacy,145.093108,-37.711998
Chris Ramsay Chemist,138.300541,-33.184677
Maari Ma Health Balranald,143.562349,-34.640298
ACE Audiology,145.042192,-37.769097
St Kerellos Medical Centre,145.065408,-37.982805
Glenmount Medical Clinic,145.150608,-37.872867
Clinique Mediterranean,145.017623,-37.67351
Amcal,144.905027,-38.355905
Edith Bendall Lodge,144.925435,-37.729049
Tranmere Village Medical Centre,138.657596,-34.901634
Southern Yorke Peninsula Health Service (Yorketown),137.605037,-35.021082
24 hour pharmacy,145.346113,-38.042183
Whyalla Dental Care,137.567511,-33.02993
Priceline Pharmacy,145.354451,-37.7572
Guardian Pharmacy,144.558866,-37.685975
Pharmacy World,144.970122,-37.707452
Genesis care,145.175019,-38.155533
GMHBA Health Insurance & Eye Care,144.364001,-38.147504
Australian Red Cross Blood Service,144.363735,-38.150251
Health More Chadstone Pharmacy,145.110357,-37.873935
Dentists & Doctors,144.358858,-38.145671
Amcal,140.353585,-37.595858
Grand Health,138.528387,-34.851615
Tapleys Hill Denture Clinic,138.513877,-34.891021
Pedram Dental Clinic,145.147789,-37.788555
Bs ngô Xuân Lộc,144.833419,-37.784896
New Energy,144.943685,-37.819289
K.L. McLennan,144.832115,-37.785632
Pharmacy 4 Less,144.348086,-38.137367
Dermadocs,138.624464,-34.946416
Pharmasave,144.733172,-37.885028
Westgroup Medicals,144.798898,-37.742244
Dr Khoa,144.801292,-37.745173
Pacific Smiles Dentist,145.069064,-37.651324
Belgrave SurgiCentre,145.354081,-37.909216
Osteo Health,146.923534,-36.067658
Timboon District Healthcare Service,142.976497,-38.486075
Hillscene Family Medical Centre,145.354049,-37.909355
Hahndorf Surgery,138.810373,-35.030131
Chemplus Hahndorf,138.810289,-35.029995
Ferntree Gully Foot Clinc,145.296184,-37.882701
Chemist Warehouse,145.29002,-37.88813
Pathways Physiotherapy,145.29015,-37.888175
Sydney Denture Clinic,150.997075,-33.791207
Julia Creek Chemist,141.744155,-20.657129
Yaraka Primary Health Centre,144.077968,-24.883059
Chemist Warehouse,146.288321,-36.373829
Papunya Health Centre,131.909096,-23.204127
Kalkaringi Health Centre,130.830682,-17.443566
Safety In Focus Physio and OT,149.78866,-30.332754
Kununurra District Hospital,128.734316,-15.775658
Warakurna Health Clinic,128.2868,-25.002953
mhealth,145.06537,-37.980912
Camooweal Primary Health Care Clinic,138.121966,-19.917908
Roxby Downs Hospital,136.894239,-30.562657
Ampilatwatja Health Centre,135.22454,-21.659297
Hughenden Pharmacy,144.201769,-20.842594
Surry Hills Medical Centre,151.212768,-33.890994
Healthcare Family Medical Centre,151.199194,-33.895814
Lila Leigo Centre,144.149003,-29.704833
myhealth Medical Centre,151.195753,-33.895952
Netting Chemist,141.470066,-31.941025
Wilcannia Hospital,143.385444,-31.557678
Country Hearing Care Mildura,142.144041,-34.183651
Bush pharmacy,148.146998,-35.520036
Birdsville Health Clinic,139.355385,-25.897576
Benson Radiology,138.679358,-34.671359
Jeff Ramsey,138.595525,-34.907289
Mandy Bowman,150.559165,-29.545354
Grovedale Medical Centre,144.329968,-38.208071
Medicare Centre,145.774598,-16.922396
Pharmacy 4 Less,145.251488,-38.107657
Cranbourne West Medical Centre,145.251782,-38.107696
Tom Lane Pharmacy,145.289914,-38.149405
ClinicalLabs Pathology,145.932036,-38.159868
Amcal,144.848706,-37.672707
Birch Psychology,144.982188,-37.785014
Seacliff Day & Night Pharmacy,138.524266,-35.035872
Hampshire Road Medical Centre,144.832497,-37.785762
Sunshine Smiles Dental Clinic,144.834349,-37.78622
Aspendale Gardens Dental Group,145.132154,-38.025856
Dorset Rehabilitation Centre,144.947507,-37.723394
Gippsland Physiotherapy Group Cowes,145.238663,-38.454808
Balance Hormones,144.906362,-38.355596
Better Leaf,144.960821,-37.773917
HealthSmart Pharmacy,144.975502,-37.807805
Kilmore Medical Practice,144.949766,-37.306226
Chemist Warehouse,145.148847,-37.714646
Amplifon,145.148065,-37.713928
Inspired Health Chiropractic,144.843445,-37.830965
Casey medical Centre,145.281713,-38.103797
TerryWhite Chemmart,138.509699,-34.438656
Australian Red Cross Blood Service,138.48835,-35.140024
Chemmart,138.56181,-35.083338
Brentwood Dental Surgery,145.168829,-37.89658
Chemist King Discount Pharmacy,138.524948,-35.13635
Star Discount Chemist,138.5135,-34.870137
One Care Medical Centre,138.529054,-34.863298
Aldinga Medical Centre,138.458285,-35.273666
Melbourne Pathology,145.293677,-37.8885
Health Smart Pharmacy,144.282115,-36.748897
Hearing Club,144.284742,-36.751362
Bendigo Smiles,144.284621,-36.750779
Welbeing Clinic,145.233377,-37.847614
Chinese Medicine,144.948988,-37.775398
Chemist Warehouse,145.036144,-37.819091
Soulsby William Thomas,145.053303,-37.979084
HearingLife,145.063053,-37.980938
Chemist Warehouse,145.055724,-37.966094
the phillips kennedy,138.489909,-34.824475
Thornbury Family Dental,145.000156,-37.760185
Amcal,145.257385,-37.91399
St Mary Lake Cargelligo Pharmacy,146.374867,-33.298089
Physio Interactive,151.147121,-33.935657
Priceline Pharmacy,149.178582,-21.138518
Clemton Park Medical Centre,151.10172,-33.92258
Jason Harley optometrist,149.910771,-36.887832
Kingsgrove Foot Clinic,151.101777,-33.943221
VIP Dental Clinic,151.112979,-34.035444
All Smilez,151.071233,-34.034436
G C Dental,151.107401,-33.979996
Priceline Pharmacy,151.163282,-33.855556
Barangaroo Medscan,151.20191,-33.865113
Rca/Sca Skin Rejuvination & Specialist,151.201787,-33.865133
Sapphire Coast Medical Practice,149.981697,-36.732832
Australian Skin Cancer Clinics,151.265362,-33.794366
Next Practice,151.208795,-33.863477
Priceline Pharmacy,151.249072,-33.892164
Priceline Pharmacy,150.473911,-35.358216
Cincotta Chemist,151.21296,-33.70345
Springwood Central Medical Clinic,150.566922,-33.699744
Yass Gentle Dental Care,148.910731,-34.84127
Putney Medical Practice,151.108021,-33.822599
Dentists on Enmore,151.171392,-33.899363
Family Medical Practice,151.033317,-33.850231
Bisaro's Pharmacy,150.998051,-33.954693
Priceline Pharmacy,150.81916,-33.607868
Sydney City Chiropractic,151.213026,-33.889762
No Gaps Dental,150.696562,-33.753493
Bay Audio,150.6923,-33.757617
Chemist Warehouse,150.670439,-33.769585
Priceline Pharmacy,150.69424,-33.753046
Two Dragons Clinic,149.884408,-36.387985
Malua Bay Pharmacy,150.229261,-35.791614
Discount Pharmacy,151.239377,-33.913028
Neil A Watterson,151.23926,-33.912842
Warilla Pharmacy,150.860253,-34.552126
Laverty pathology,150.716703,-34.052466
Clifton Beach Pharmacy,145.669178,-16.765148
Hills Doctors,150.91719,-33.682636
I-Med Radiology,150.73968,-34.042315
Pyramid Family Dental,145.786088,-17.091281
Revesby North Pharmacy,151.018239,-33.939288
Lee Massage & Acupuncture,151.073112,-34.033855
Ravenshoe Pharmacy,145.482577,-17.607032
Waverley Gardens Dental Clinic,145.187312,-37.936373
Holloway Podiatry,145.194371,-37.827148
Wheelers Hill Clinic,145.186816,-37.906098
Priceline Pharmacy,145.159065,-37.674661
Your Local Psychologist,145.159124,-37.674685
TerryWhite Chemmart,145.089482,-38.184814
Cairns 24 Hour Medical Centre,145.771909,-16.919239
Cairns Apothecary,145.772078,-16.918853
Creswick Hospital and Nursing Home,143.89176,-37.420088
Mulgrave Denture Clinic,145.160375,-37.911479
Discount Drug Store,145.635912,-16.819461
Queensland X-Ray,145.693745,-16.838848
Kuranda Physiotherapy,145.639064,-16.820509
Riverlands Dental,150.720474,-33.582001
Luke Acupuncture Massage Beauty,150.789298,-33.795136
Waverley Consulting Suites,145.146539,-37.884201
Pharmacy and Doctors,145.69414,-16.838182
Soul Pattinson,150.751264,-33.596825
Click Therapy,145.0902,-37.897998
Clinical Connections,145.243012,-37.81843
Seville Dental,145.459113,-37.777662
Foot Choice & Allied Health,144.895273,-37.799397
Dental Surgery Vincent Duong,144.898712,-37.798342
Dorevitch Pathology,145.932324,-38.160365
West Gippsland Medical Clinic,145.932073,-38.159936
Headspace Wonthaggi,145.592507,-38.604917
Cooktown Medical Center,145.249757,-15.469573
Trinity GPs,145.700735,-16.812526
Ringwood East Spinal and Sports Physiotherapy,145.250559,-37.812249
My Mareeba Dentist,145.422464,-16.994923
Pioneer Denture Clinic,145.05114,-37.91999
Discount Drug Store,145.478787,-17.262177
Dimbulah Chemist,145.111153,-17.148884
Kuranda Medical,145.636548,-16.819725
Wantirna Mall Dental Surgery,145.233918,-37.847407
HealthSave,145.221904,-37.815779
Discount Pharmacy,145.220575,-37.97088
Rosebud Specialist Centre,144.89182,-38.359607
Dunearn Pharmacy,145.202612,-37.968049
Rosebud Skin Cancer Centre,144.903618,-38.356295
Lyndal Pharmacy,145.208621,-37.965889
North Dandenong Clinic,145.20468,-37.96862
Emergency,145.21272,-37.938036
Araluen House Medical Clinic,144.976683,-37.789231
Brandon Max Physio,145.204093,-37.968561
Boulia Health Centre,139.908672,-22.908264
Dajarra Health Centre,139.514835,-21.69417
Cloncurry Pharmacy,140.506865,-20.707146
Oodnadatta Hospital,135.44582,-27.545193
Wong and Bendixen Pharmacy,145.128471,-37.877115
Chemist Warehouse,144.674739,-37.839748
Angel Dental,145.237014,-37.919784
Turn the Corner Medical Clinic,144.999049,-37.768469
Ali Curung Health Centre,134.407494,-21.003645
Coober Pedy Pharmacy,134.754822,-29.012697
Willowra Health Centre,132.609431,-21.247427
Waterdale Medical Specialist Rooms,145.044959,-37.757987
Priceline Pharmacy,145.123557,-38.142362
Junction Road Family Practice,153.048622,-27.415257
QML Pathology,153.048551,-27.415272
Dalwallinu Medical Centre,116.657688,-30.27673
Chemist Warehouse,115.82387,-31.948127
Busy Bee Pharmacy,115.859081,-31.949204
Koorda Health Centre,117.483446,-30.824835
Climbit Physio,115.925569,-31.956477
Southlands Dental,115.881162,-32.058274
Clinipath Pathology,115.781028,-32.063494
The White Bite,153.373565,-28.01674
Chemist Warehouse,115.896965,-31.973335
Dunedoo Pharmacy,149.394417,-32.016187
Maitland Street Medical Centre,149.782555,-30.324749
Narrabri Pharmacy,149.7829,-30.325307
Ave Maria Medical Centre,153.305442,-27.637219
Floss Family Dental Victoria Point,153.279713,-27.585978
S W Orthodontics,153.279508,-27.585503
Subiaco Square Dental,115.824504,-31.944233
St Francis Pharmacy,115.82437,-31.944056
Caring Pharmacy Huntingdale,115.970865,-32.067155
Bac Si Bui Dac Thong,144.900803,-37.799569
OPSM,115.824203,-31.946521
Dorevitch Pathology,144.90034,-37.799517
Phung Tran Dental Group,144.901269,-37.799379
Kununoppin Hospital,117.9227,-31.109627
Algester Star Medical Centre,153.032195,-27.610049
Priceline Pharmacy,115.860618,-31.951452
Dalwallinu Community Health Centre,116.658091,-30.276836
Kambalda West Pharmacy,121.622761,-31.209865
Dentists on Vincent,115.839996,-31.936291
Up! Chiropractic,115.840269,-31.936291
Chemist Warehouse,145.016794,-37.655219
Supreme Dental Lalor,145.014924,-37.671883
Telethon Speech & Hearing,115.823605,-31.924468
Royal Flying Doctor Service,121.460233,-30.782615
QML Pathology,153.198046,-27.723435
The Eye Station,115.781132,-31.981606
Hollywood Ramsay Clinic,115.810459,-31.968765
St James Newstart Pharmacy,115.910281,-32.001971
