id,promoType,price,hasVideo,agentNames,brandName,addressStreet,addressSuburb,addressState,addressPostcode,addressLat,addressLng,num_bath,type,formatted,isRural,landSize,Retirement,min_distance_to_university,min_distance_to_shopping_mall,min_distance_to_secondary_school,min_distance_to_primary_school,min_distance_to_park
17156485,elite,680,FALSE,"Alex Chan, Leane Shea",Fletchers Projects Rental,2103/65 Dudley Street,WEST MELBOURNE,VIC,3003,-37.810135,144.9504,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.89,2.59,0.51,0.71,0.22
17156535,elite,660,FALSE,"Alex Chan, Leane Shea",Fletchers Projects Rental,114/121 Rosslyn Street,WEST MELBOURNE,VIC,3003,-37.809017,144.95024,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.82,2.75,0.64,0.49,0.17
17156660,elite,440,FALSE,Melissa Moran,Maddison Estate Agents,1/42 Middle Road,MARIBYRNONG,VIC,3032,-37.7676,144.89061,1,Villa,Villa,FALSE,0,FALSE,4.48,2.03,2.47,0.19,0.40
17157173,elite,500,FALSE,"Thembie  Sikwila, Annabelle Munt",MRE,308/72 Wests Road,MARIBYRNONG,VIC,3032,-37.769848,144.88235,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,4.42,1.88,1.74,1.26,0.79
17157555,elite,600,FALSE,Poppy Kontos,hockingstuart Yarraville,150a Stephen Street,YARRAVILLE,VIC,3013,-37.818447,144.89378,1,Townhouse,Townhouse,FALSE,0,FALSE,2.05,5.07,1.91,0.37,0.61
17158025,elite,780,FALSE,"Ivan  Elezovic, Sara Theodotou",Raine & Horne Brunswick,54 Dutton Lane,ASCOT VALE,VIC,3032,-37.7744,144.91513,1,Townhouse,Townhouse,FALSE,0,FALSE,3.78,3.64,1.28,0.40,0.77
17158498,elite,950,FALSE,Para Taneski,Sweeney Estate Agents Williamstown,22 Norfolk Street,YARRAVILLE,VIC,3013,-37.820015,144.89005,2,House,House,FALSE,0,FALSE,2.57,5.13,2.43,0.43,0.76
17065727,elite,365,FALSE,Alex Karlis,Trimson Partners,2/6-12 Connelly Street,FLEMINGTON,VIC,3031,-37.783417,144.92345,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,3.28,4.55,0.99,1.36,0.22
17109357,elite,650,FALSE,Trevor Reynolds,Biggin & Scott Kensington,2A Frearson Walk,KENSINGTON,VIC,3031,-37.79492,144.92328,2,Townhouse,Townhouse,FALSE,0,FALSE,2.86,6.12,1.54,0.77,0.48
17141912,elite,430,FALSE,Nicole Moschini,Maddison Estate Agents,103/4 La Scala Avenue,MARIBYRNONG,VIC,3032,-37.780434,144.8931,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.37,1.36,0.84,1.57,0.68
17143121,elite,460,FALSE,Siobhan Flinn,Woodards Ascot Vale,810/38-70 Mt Alexander Road,TRAVANCORE,VIC,3032,-37.784794,144.93864,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.38,5.89,0.59,0.66,0.42
17144326,elite,500,FALSE,Micckey V Grover,Mancini Real Estate ,3/30 Stephen Street,YARRAVILLE,VIC,3013,-37.811653,144.89505,1,House,House,FALSE,0,FALSE,1.1,5.72,0.96,0.91,0.31
17144332,elite,500,FALSE,Micckey V Grover,Mancini Real Estate ,6/30 Stephen Street,YARRAVILLE,VIC,3013,-37.811653,144.89505,1,House,House,FALSE,0,FALSE,1.1,5.72,0.96,0.91,0.31
17145303,elite,550,FALSE,"Thembie  Sikwila, Bronte Carfino",MRE,1814/1 Ascot Vale Road,FLEMINGTON,VIC,3031,-37.78678,144.92131,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.66,4.84,0.6,1.10,0.68
17145468,elite,600,FALSE,"April Langley, Elly Rezania",Buxton Inner West,4 Arran Street,SEDDON,VIC,3011,-37.804077,144.89554,1,House,House,FALSE,0,FALSE,0.29,4.17,0.34,0.70,0.92
17145523,elite,790,TRUE,Mania Sidhu,MICM Real Estate,1002/408 Spencer Street,WEST MELBOURNE,VIC,3003,-37.810585,144.95053,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.01,2.53,0.45,0.86,0.38
17148149,elite,720,TRUE,Mania Sidhu,MICM Real Estate,1104/408 Spencer Street,WEST MELBOURNE,VIC,3003,-37.810585,144.95053,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.01,2.53,0.45,0.86,0.38
17149660,elite,780,FALSE,Amber Ward,Nelson Alexander Flemington,193 Pilgrim Street,SEDDON,VIC,3011,-37.804283,144.88579,1,House,House,FALSE,0,FALSE,1.29,4.17,1.19,1.41,0.85
17149674,elite,440,TRUE,Mania Sidhu,MICM Real Estate,307/53 Batman Street,WEST MELBOURNE,VIC,3003,-37.81091,144.95145,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.92,2.53,0.46,0.77,0.39
17150007,elite,704,FALSE,"Alisha Mehta, Rodolfo Ottobrini",Local Residential,B205/348 Macaulay Road,KENSINGTON,VIC,3031,-37.79477,144.93425,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.52,6.08,1.16,0.67,0.48
17150440,elite,560,FALSE,Kiana Minenko,Rendina Real Estate,5 Bent Street,KENSINGTON,VIC,3031,-37.79639,144.93498,1,House,House,FALSE,0,FALSE,2.6,6.34,1.23,0.93,0.59
17150755,elite,640,FALSE,Helen He,Haughton Stotts Real Estate,298 Hyde Street,YARRAVILLE,VIC,3013,-37.823143,144.89528,1,House,House,FALSE,0,FALSE,2.32,5.06,2.18,0.35,0.66
17151959,elite,710,FALSE,Claire Van Dyk,Woodards Ascot Vale,3 Mascoma Street,ASCOT VALE,VIC,3032,-37.77631,144.93001,2,House,House,FALSE,0,FALSE,3.79,4.64,0.86,0.47,0.69
17152250,elite,475,FALSE,Melissa Moran,Maddison Estate Agents,12/209 Maribyrnong Road,ASCOT VALE,VIC,3032,-37.77125,144.91023,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,4.77,2.66,2.09,0.32,0.95
16803052,standardpp,600,FALSE,Caroline Hardeman,Ray White Williamstown,2/18 Ireland Street,WEST MELBOURNE,VIC,3003,-37.807606,144.94562,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.18,2.94,0.92,0.88,0.58
17081791,standardpp,500,FALSE,Stephanie Allen,Dingle Partners,18/44 Chetwynd Street,WEST MELBOURNE,VIC,3003,-37.807064,144.95253,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.6,3.09,0.43,0.48,0.28
17110472,standardpp,470,TRUE,Property Management Brunswick,Ray White Brunswick,48 Bloomfield Avenue,MARIBYRNONG,VIC,3032,-37.769608,144.88808,1,House,House,FALSE,0,FALSE,4.11,1.44,1.54,0.53,0.74
17156216,standardpp,990,FALSE,Prudence Walton-Pearce,Nelson Alexander Brunswick,179 Roden Street,WEST MELBOURNE,VIC,3003,-37.809,144.94658,2,House,House,FALSE,0,FALSE,2.37,2.75,0.98,0.98,0.45
17162976,standardpp,600,FALSE,Luke Pickering,Woodards Ascot Vale,202/2 Mascoma Street,ASCOT VALE,VIC,3032,-37.776752,144.92966,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,3.65,4.65,0.73,0.48,0.66
17173091,standardpp,450,FALSE,Taila Marra,Woodards Ascot Vale,1/14 Navigator Street,MARIBYRNONG,VIC,3032,-37.76797,144.89836,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,4.19,1.74,2.18,0.96,0.24
17173138,standardpp,780,FALSE,"Travis Flint, Jessica Good",Ray White Williamstown,14 Corris Street,YARRAVILLE,VIC,3013,-37.816418,144.87836,2,House,House,FALSE,0,FALSE,3.09,4.64,1.49,0.85,0.77
17175586,standardpp,600,FALSE,Caterina Italiano,Woodards Ascot Vale,20 Marwick Street,FLEMINGTON,VIC,3031,-37.7814,144.93184,1,House,House,FALSE,0,FALSE,3.2,5.26,0.28,0.29,0.21
17179864,standardpp,820,FALSE,Siobhan Flinn,Woodards Ascot Vale,6A Woods Street,ASCOT VALE,VIC,3032,-37.770447,144.90134,2,Townhouse,Townhouse,FALSE,0,FALSE,4.43,1.99,2.3,0.94,0.42
17186533,standardpp,450,FALSE,Kitrina Gorgis,Jason Real Estate Sales PTY LTD,14/205 Maribyrnong Road,ASCOT VALE,VIC,3032,-37.77125,144.9105,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,4.65,2.68,2.02,0.34,0.97
17187305,standardpp,575,FALSE,Luke Pickering,Woodards Ascot Vale,110/26 Leonard Crescent,ASCOT VALE,VIC,3032,-37.784935,144.9066,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.3,4.34,1.57,0.64,1.05
17188315,standardpp,550,FALSE,"Travis Flint, Caroline Hardeman",Ray White Williamstown,6/51 Stephen Street,YARRAVILLE,VIC,3013,-37.81278,144.8953,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.22,5.7,1.08,0.99,0.36
17203442,elite,700,FALSE,Melissa Fitzgerald,Rendina Real Estate,2/75 Epsom Road,ASCOT VALE,VIC,3032,-37.77588,144.91052,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,3.61,2.97,1.18,0.53,0.37
17203580,elite,600,FALSE,Armando Giacon,JMRE Real Estate,6 Coopers Lane,KENSINGTON,VIC,3031,-37.790665,144.92392,1,Townhouse,Townhouse,FALSE,0,FALSE,3.24,5.59,1.18,0.94,0.03
17204146,elite,395,FALSE,Caterina Italiano,Woodards Ascot Vale,7/25 Brixton Street,FLEMINGTON,VIC,3031,-37.780945,144.92876,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,3.42,5.25,0.5,0.52,0.27
14593045,standardpp,450,FALSE,Cooper Modica,LITTLE Real Estate Victoria,802/1 Ascot Vale Road,FLEMINGTON,VIC,3031,-37.78678,144.92131,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.66,4.84,0.6,1.10,0.68
14976388,premiumplus,990,FALSE,Danielle Ryan,The Core Advisory Team VIC,20 Newton Street,KENSINGTON,VIC,3031,-37.796566,144.92204,2,Townhouse,Townhouse,FALSE,0,FALSE,2.81,5.81,1.55,0.77,0.48
15975970,standardpp,650,FALSE,Ismaeel Hussain,Samma Real Estate,1212/15-31 Batman Street,WEST MELBOURNE,VIC,3003,-37.810757,144.95224,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.86,2.6,0.42,0.71,0.46
16609861,premiumplus,620,FALSE,Angus Brayshaw,Richardson & Wrench Projects Victoria,112B/72 Ascot Vale Road,FLEMINGTON,VIC,3031,-37.78403,144.92305,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,3.07,4.92,0.78,1.50,0.78
17166336,premiumplus,495,FALSE,"Jayde Cashion, Jellis Craig Inner North",Jellis Craig Fitzroy,1006/68 Wests Road,MARIBYRNONG,VIC,3032,-37.769848,144.88235,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,4.42,1.88,1.74,1.26,0.79
17168007,premiumplus,550,FALSE,Mona Wang,Dingle Partners,B102/70 Speakmen Street,KENSINGTON,VIC,3031,-37.79397,144.91602,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.55,4.55,1.45,1.74,1.26
17173381,premiumplus,550,FALSE,Aaron Boal,Gotham Property,509/77 Hobsons Road,KENSINGTON,VIC,3031,-37.795876,144.91705,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.64,5.64,1.56,1.38,0.07
17174950,elitepp,995,TRUE,Cooper Cavallo,Belle Property South Melbourne,4a Smith Street,KENSINGTON,VIC,3031,-37.791462,144.93103,3,Townhouse,Townhouse,FALSE,0,FALSE,3.1,5.73,0.77,0.76,0.57
17184329,elitepp,690,FALSE,"Robert Bremner, Cooper Cavallo",Belle Property South Melbourne,506/8 Horizon Drive,MARIBYRNONG,VIC,3032,-37.77572,144.89307,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,3.02,0.58,1.02,0.82,0.47
17185927,elitepp,630,FALSE,Brandon Antrim,Jellis Craig - Brunswick,5/51 Stawell Street,WEST MELBOURNE,VIC,3003,-37.80476,144.94238,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.17,3.63,0.91,1.06,0.81
17188404,standardpp,680,FALSE,Claire Van Dyk,Woodards Ascot Vale,23 Village Way,MARIBYRNONG,VIC,3032,-37.770847,144.87872,2,House,House,FALSE,0,FALSE,4.56,2,1.89,1.72,0.94
17189803,standardpp,875,FALSE,Claire Van Dyk,Woodards Ascot Vale,17 Banum Crescent,ASCOT VALE,VIC,3032,-37.77458,144.90466,2,Townhouse,Townhouse,FALSE,0,FALSE,4.47,2.6,2.04,0.82,0.43
17192239,elitepp,490,FALSE,"Cooper Cavallo, Zac Keltie",Belle Property South Melbourne,5/39 Maribyrnong Road,ASCOT VALE,VIC,3032,-37.772617,144.92278,1,Townhouse,Townhouse,FALSE,0,FALSE,4.74,3.78,1.64,0.56,0.51
17195009,elitepp,807,FALSE,"Alisha Mehta, Rodolfo Ottobrini",Local Residential,A202/348 Macaulay Road,KENSINGTON,VIC,3031,-37.79477,144.93425,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.52,6.08,1.16,0.67,0.48
17195302,elitepp,539,FALSE,"Alisha Mehta, Rodolfo Ottobrini",Local Residential,B103/348 Macaulay Road,KENSINGTON,VIC,3031,-37.79477,144.93425,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.52,6.08,1.16,0.67,0.48
17198284,standardpp,535,FALSE,"Travis Flint, Caroline Hardeman",Ray White Williamstown,60 Blackwood Street,YARRAVILLE,VIC,3013,-37.818367,144.88936,1,House,House,FALSE,0,FALSE,2.49,5.24,2.35,0.69,0.68
17201583,elitepp,750,FALSE,"Zac Keltie, Gary Lewis",Belle Property South Melbourne,1903/65 Dudley Street,WEST MELBOURNE,VIC,3003,-37.810135,144.9504,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.89,2.59,0.51,0.71,0.22
15230553,premiumplus,500,FALSE,Ismaeel Hussain,Samma Real Estate,322/23 Batman Street,WEST MELBOURNE,VIC,3003,-37.810738,144.95226,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.86,2.61,0.43,0.71,0.46
15760997,premiumplus,540,TRUE,Conny Yang,Waterdale Property Agent Pty Ltd,2601/65 Dudley Street,WEST MELBOURNE,VIC,3003,-37.810135,144.9504,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.89,2.59,0.51,0.71,0.22
16442456,standard,600,FALSE,Support Team,Ray White CHK,1608/1 Warde Street,FOOTSCRAY,VIC,3011,-37.799515,144.90726,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.45,4.22,1.19,0.28,0.06
16592622,premiumplus,630,FALSE,Angus Brayshaw,Richardson & Wrench Projects Victoria,G06B/72 Ascot Vale Road,FLEMINGTON,VIC,3031,-37.78403,144.92305,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,3.07,4.92,0.78,1.50,0.78
16602596,premiumplus,630,FALSE,Angus Brayshaw,Richardson & Wrench Projects Victoria,109B/72 Ascot Vale Road,FLEMINGTON,VIC,3031,-37.784096,144.92307,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,3.07,4.91,0.78,1.50,0.78
16609817,premiumplus,630,FALSE,Angus Brayshaw,Richardson & Wrench Projects Victoria,G01A/72 Ascot Vale Road,FLEMINGTON,VIC,3031,-37.78403,144.92305,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,3.07,4.92,0.78,1.50,0.78
16668342,premiumplus,560,FALSE,Ismaeel Hussain,Samma Real Estate,307/33 Batman Street,WEST MELBOURNE,VIC,3003,-37.81086,144.95183,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.89,2.57,0.46,0.75,0.42
17109260,standard,595,FALSE,"Alice Alexander, Garnet Giose",Australian Residential Group,702/1 Joseph Road,FOOTSCRAY,VIC,3011,-37.798725,144.91014,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.82,4.58,1.55,0.64,0.28
17113102,standard,495,FALSE,Ke Ke,GOLD 4LIFE,405/8 Hallenstein Street,FOOTSCRAY,VIC,3011,-37.80004,144.9082,1,House,House,FALSE,0,FALSE,1.51,4.27,1.24,0.33,0.15
17117243,standard,430,TRUE,Sisi Peng,Ironfish Real Estate Melbourne,710/59 Paisley Street,FOOTSCRAY,VIC,3011,-37.800797,144.8972,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,0.54,3.85,0.36,0.67,1.03
17177988,premiumplus,450,FALSE,Mona Wang,Dingle Partners,204/86 Altona Street,KENSINGTON,VIC,3031,-37.796715,144.9255,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,3.22,5.96,1.38,0.61,0.11
17181706,premiumplus,1150,FALSE,Nina Mehegan,Home AU Real Estate,1 Walsh Street,WEST MELBOURNE,VIC,3003,-37.80802,144.95451,3,Townhouse,Townhouse,FALSE,0,FALSE,1.52,3.11,0.35,0.66,0.47
17192159,premiumplus,690,FALSE,"Jayde Cashion, Jo McKeown, Jellis Craig Inner North",Jellis Craig Fitzroy,199 Adderley Street,WEST MELBOURNE,VIC,3003,-37.808903,144.94556,1,House,House,FALSE,0,FALSE,2.3,2.82,1.04,1.07,0.52
17192906,premiumplus,450,FALSE,"Victoria Ryan, William Saritschniy",HEDLEY REAL ESTATE,603/255 Racecourse Rd,KENSINGTON,VIC,3031,-37.788574,144.93275,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.79,5.6,0.64,0.53,0.62
17193087,premiumplus,570,FALSE,Cameron  Gibson,Buxton Stonnington,605/68 Wests Road,MARIBYRNONG,VIC,3032,-37.769848,144.88235,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,4.42,1.88,1.74,1.26,0.79
17197393,premiumplus,700,TRUE,"Christian Neofotistos, Hassan Allouche",Ray White Brunswick,14 Clarence Street,FLEMINGTON,VIC,3031,-37.78696,144.92557,1,House,House,FALSE,0,FALSE,2.7,5.02,0.31,1.04,0.37
17197544,premiumplus,520,FALSE,Clementina Tralongo,Dingle Partners,2/117-119 Mooltan Street,TRAVANCORE,VIC,3032,-37.779312,144.936,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,3.09,5.38,0.97,0.90,0.80
17201355,premiumplus,670,FALSE,Conny Yang,Waterdale Property Agent Pty Ltd,U303/65 Dudley Street,WEST MELBOURNE,VIC,3003,-37.810135,144.9504,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.89,2.59,0.51,0.71,0.22
8519822,elite,355,TRUE,Huey Lim,Student Housing Australia,214/133 Droop Street,FOOTSCRAY,VIC,3011,-37.792564,144.89342,1,Studio,Studio,FALSE,0,FALSE,0.74,2.48,0.31,1.12,0.47
8550097,elite,355,TRUE,Huey Lim,Student Housing Australia,103/133 Droop Street,FOOTSCRAY,VIC,3011,-37.792564,144.89342,1,Studio,Studio,FALSE,0,FALSE,0.74,2.48,0.31,1.12,0.47
8581639,elite,355,TRUE,Huey Lim,Student Housing Australia,303/133 Droop Street,FOOTSCRAY,VIC,3011,-37.792564,144.89342,1,Studio,Studio,FALSE,0,FALSE,0.74,2.48,0.31,1.12,0.47
8639725,elite,350,TRUE,Huey Lim,Student Housing Australia,211/133 Droop Street,FOOTSCRAY,VIC,3011,-37.792564,144.89342,1,Studio,Studio,FALSE,0,FALSE,0.74,2.48,0.31,1.12,0.47
13477440,elite,420,FALSE,Tennille D'Avola,Jas Stephens Real Estate,103/26 Beaurepaire Parade,FOOTSCRAY,VIC,3011,-37.799736,144.88368,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.69,3.45,0.98,0.63,0.47
15306597,elite,440,FALSE,Jane Brettell,Raine & Horne Williamstown,1/148 Hopkins Street,FOOTSCRAY,VIC,3011,-37.799603,144.89995,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,0.78,3.48,0.45,0.71,0.66
16604617,elite,700,FALSE,Christine Baldasso,Jas Stephens Real Estate,23 Lovett Walk,FOOTSCRAY,VIC,3011,-37.801044,144.8852,2,House,House,FALSE,0,FALSE,1.54,3.56,1.09,0.74,0.58
17161889,elite,688,FALSE,RentBetter Team,RentBetter,103/35 Victoria Street,FOOTSCRAY,VIC,3011,-37.80146,144.89291,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,0.77,3.62,0.28,0.44,0.79
17190323,elite,425,FALSE,Sarah McCracken,Jas Stephens Real Estate,23/31 Moreland Street,FOOTSCRAY,VIC,3011,-37.80209,144.90752,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.31,4.28,1.25,0.26,0.35
17192450,elite,588,FALSE,RentBetter Team,RentBetter,302/35 Victoria St,FOOTSCRAY,VIC,3011,-37.80146,144.89291,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,0.77,3.62,0.28,0.44,0.79
17193130,elite,700,FALSE,Illy Bakesy,Jas Stephens Real Estate,13 The Crescent,FOOTSCRAY,VIC,3011,-37.793774,144.89388,1,House,House,FALSE,0,FALSE,0.73,2.7,0.42,0.89,0.55
17193923,elite,790,FALSE,"Alexandria Boyce, April Langley",Buxton Inner West,1/92 Cowper Street,FOOTSCRAY,VIC,3011,-37.805443,144.90224,2,Townhouse,Townhouse,FALSE,0,FALSE,0.69,4.51,0.81,0.58,0.42
17194497,elite,640,FALSE,Gradi Masudi,Nelson Alexander Flemington,19 Shepherd Street,FOOTSCRAY,VIC,3011,-37.7954,144.89308,1,House,House,FALSE,0,FALSE,0.93,2.88,0.69,0.69,0.76
17196024,elite,470,FALSE,Caterina Italiano,Woodards Ascot Vale,29/31 Moreland Street,FOOTSCRAY,VIC,3011,-37.80209,144.90752,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.31,4.28,1.25,0.26,0.35
17198444,elite,650,FALSE,Raelene Hallmark,McGrath Yarraville,14/20 French Street,FOOTSCRAY,VIC,3011,-37.80129,144.8967,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,0.47,3.91,0.42,0.73,1.08
17199290,elite,525,FALSE,Natasha Roman,Jas Stephens Real Estate,1/9 Hewitt Avenue,FOOTSCRAY,VIC,3011,-37.79966,144.8806,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,2.02,3.84,1.31,0.82,0.73
17199567,elite,430,FALSE,Naomi Tatt,Sweeney Estate Agents Williamstown,510/90 Buckley Street,FOOTSCRAY,VIC,3011,-37.80342,144.89444,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,0.38,4.01,0.5,0.83,0.76
17200582,elite,630,FALSE,"Estela Ruiz, Rentals Deer Park",Bells Real Estate Sunshine,1904/6 Joseph Road,FOOTSCRAY,VIC,3011,-37.800327,144.90956,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.78,4.55,1.52,0.61,0.39
17203065,elite,550,FALSE,Raelene Hallmark,McGrath Yarraville,103/12-18 Napier Street,FOOTSCRAY,VIC,3011,-37.805218,144.90521,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,0.99,4.83,1.11,0.80,0.23
17203821,elite,700,FALSE,Nicole Smith,Village Real Estate ,18 Victoria Street,FOOTSCRAY,VIC,3011,-37.799793,144.89278,2,House,House,FALSE,158,FALSE,0.95,3.44,0.1,0.25,0.61
15074825,standard,600,TRUE,Sophie Pearson,Prime Residential Property Management,V803(Tower 4)/5 Joseph Road,FOOTSCRAY,VIC,3011,-37.800243,144.90897,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.78,4.55,1.51,0.61,0.39
16302218,standard,595,FALSE,"Alice Alexander, Garnet Giose",Australian Residential Group,1109/5 Joseph Road,FOOTSCRAY,VIC,3011,-37.800243,144.90897,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.78,4.55,1.51,0.61,0.39
16343020,standard,595,FALSE,"Alice Alexander, Garnet Giose",Australian Residential Group,1001/8 Hallenstein Street,FOOTSCRAY,VIC,3011,-37.80004,144.9082,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.51,4.27,1.24,0.33,0.15
17074168,standard,488,FALSE,Marc Angelone,Lease A Property ,302/35 Victoria Street,FOOTSCRAY,VIC,3011,-37.80146,144.89291,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,0.77,3.62,0.28,0.44,0.79
17133428,standard,550,FALSE,"Stephanie Chin, Lilian Yoon",Gemrock Real Estate,1704/8 Hallenstein Street,FOOTSCRAY,VIC,3011,-37.80004,144.9082,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.51,4.27,1.24,0.33,0.15
17138036,standard,700,FALSE,"Hendry Gan, Vivi Liana",Ausky Group,2 Tannery Walk,FOOTSCRAY,VIC,3011,-37.800232,144.9071,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.51,4.28,1.24,0.34,0.30
17138776,standard,670,FALSE,"Hendry Gan, Vivi Liana",Ausky Group,4 Tannery Walk,FOOTSCRAY,VIC,3011,-37.800377,144.9073,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.49,4.26,1.22,0.32,0.28
17138945,standard,430,FALSE,"Hendry Gan, Vivi Liana",Ausky Group,6 Tannery Walk,FOOTSCRAY,VIC,3011,-37.800167,144.90784,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.49,4.25,1.22,0.32,0.17
17141003,standard,440,FALSE,Sisi Peng,Ironfish Real Estate Melbourne,747/18 Albert Street,FOOTSCRAY,VIC,3011,-37.801647,144.8977,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,0.37,4.03,0.49,0.84,0.97
17152599,standard,599,FALSE,"Alice Alexander, Garnet Giose",Australian Residential Group,1002/1 Joseph Road,FOOTSCRAY,VIC,3011,-37.798725,144.91014,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.82,4.58,1.55,0.64,0.28
17153651,standard,590,FALSE,"Alice Alexander, Garnet Giose",Australian Residential Group,701/2 Hallenstein Street,FOOTSCRAY,VIC,3011,-37.80043,144.90816,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.46,4.23,1.2,0.29,0.20
17154136,standard,688,FALSE,Marc Angelone,Lease A Property ,103/35 Victoria Street,FOOTSCRAY,VIC,3011,-37.80146,144.89291,1,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,0.77,3.62,0.28,0.44,0.79
17158414,standard,700,FALSE,"Hendry Gan, Vivi Liana",Ausky Group,902C/2 Tannery Walk,FOOTSCRAY,VIC,3011,-37.800232,144.9071,2,ApartmentUnitFlat,Apartment / Unit / Flat,FALSE,0,FALSE,1.51,4.28,1.24,0.34,0.30
