id,promoType,price,hasVideo,agentNames,brandName,addressStreet,addressSuburb,addressState,addressPostcode,addressLat,addressLng,num_bath,type,formatted,isRural,landSize,Retirement,min_distance_to_university,min_distance_to_shopping_mall,min_distance_to_secondary_school,min_distance_to_primary_school,min_distance_to_park,min_walking_distance_to_station,nearest_station
17125233,elite,700,False,Daisy Au,Belle Property Balwyn,1701S/889 Collins Street,DOCKLANDS,VIC,3008,-37.820915,144.94186,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,3.84,1.91,1.78,1.7,0.16,1.041,Southern Cross Railway Station (Melbourne City)
17157793,elite,550,False,"Amanda Carr, Yvonne Elmenawi",Gunn &Co Estate Agents,5/78 Queens Road,MELBOURNE,VIC,3004,-37.85308,144.97952,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.21,5.52,0.39,0.89,1.06,1.359,Windsor Railway Station (Windsor)
17161889,elite,688,False,RentBetter Team,RentBetter,103/35 Victoria Street,FOOTSCRAY,VIC,3011,-37.80146,144.89291,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,0.77,3.62,0.28,0.44,0.79,0.223,Middle Footscray Railway Station (Footscray)
17198039,elite,680,False,RentBetter Team,RentBetter,Unit 220/60 Siddeley St,DOCKLANDS,VIC,3008,-37.822678,144.95253,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,3.5,0.99,0.95,1.89,0.55,0.99,Southern Cross Railway Station (Melbourne City)
16439494,elite,560,False,"VI A, Ken Yu",Chandon Realestate,1305/8 Pearl River Rd,DOCKLANDS,VIC,3008,-37.81565,144.93825,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,3.15,4.08,1.82,0.48,0.17,1.612,Southern Cross Railway Station (Melbourne City)
16574664,elite,720,False,RentBetter Team,RentBetter,207/601 Saint Kilda Road,MELBOURNE,VIC,3004,-37.85058,144.98131,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.3,5.72,0.42,1.34,1.53,1.052,Prahran Railway Station (Prahran)
17174987,elite,470,False,Tennille D'Avola,Jas Stephens Real Estate,1/49 Napier Street,FOOTSCRAY,VIC,3011,-37.80482,144.9024,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,0.58,4.66,0.7,0.46,0.56,0.505,Footscray Railway Station (Footscray)
17175035,elite,490,False,"Eva Christodoulou, Dylan Emmett",Lucas Real Estate,1710/8 McCrae Street,DOCKLANDS,VIC,3008,-37.82167,144.95099,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,3.93,0.9,1.05,1.31,0.65,0.736,Southern Cross Railway Station (Melbourne City)
17175715,elite,600,False,Shaun Young,AREAL PROPERTY MELBOURNE,708/243 Franklin Street,MELBOURNE,VIC,3000,-37.809772,144.957,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.62,3.06,0.64,1.03,0.25,0.38,Flagstaff Railway Station (Melbourne City)
17176952,elite,675,False,Illy Bakesy,Jas Stephens Real Estate,61 Tarrengower Street,YARRAVILLE,VIC,3013,-37.81772,144.8898,1.0,House,House,False,0.0,False,2.35,5.1,2.21,0.77,0.54,0.348,Yarraville Railway Station (Yarraville)
14593045,standardpp,450,False,Cooper Modica,LITTLE Real Estate Victoria,802/1 Ascot Vale Road,FLEMINGTON,VIC,3031,-37.78678,144.92131,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.66,4.84,0.6,1.1,0.68,0.778,Newmarket Railway Station (Flemington)
17079304,standardpp,590,False,LIV Aston,LIV Aston Mirvac,1916/7 Siddeley Street,DOCKLANDS,VIC,3008,-37.821514,144.95454,1.0,Studio,Studio,False,0.0,False,3.34,1.14,0.79,1.73,0.38,0.707,Southern Cross Railway Station (Melbourne City)
17175586,standardpp,600,False,Caterina Italiano,Woodards Ascot Vale,20 Marwick Street,FLEMINGTON,VIC,3031,-37.7814,144.93184,1.0,House,House,False,0.0,False,3.2,5.26,0.28,0.29,0.21,0.866,Newmarket Railway Station (Flemington)
17181356,standardpp,600,False,"Ruella Head, Tass Roussos",Belle Property St Kilda,4/58 Queens Road,MELBOURNE,VIC,3004,-37.84839,144.9779,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.49,5.32,0.51,1.18,0.61,1.131,Prahran Railway Station (Prahran)
17188315,standardpp,550,False,"Travis Flint, Caroline Hardeman",Ray White Williamstown,6/51 Stephen Street,YARRAVILLE,VIC,3013,-37.81278,144.8953,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.22,5.7,1.08,0.99,0.36,0.5,Seddon Railway Station (Seddon)
17195887,standardpp,585,False,Property Management Department,P Di Natale Real Estate,20 Southampton Street,FOOTSCRAY,VIC,3011,-37.79526,144.886,2.0,House,House,False,0.0,False,1.7,2.99,0.99,0.25,0.1,0.811,West Footscray Railway Station (West Footscray)
17198284,standardpp,535,False,"Travis Flint, Caroline Hardeman",Ray White Williamstown,60 Blackwood Street,YARRAVILLE,VIC,3013,-37.818367,144.88936,1.0,House,House,False,0.0,False,2.49,5.24,2.35,0.69,0.68,0.485,Yarraville Railway Station (Yarraville)
14309514,elite,860,False,RentBetter Team,RentBetter,408/118 Dudley Street,WEST MELBOURNE,VIC,3003,-37.809357,144.9514,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.68,2.71,0.5,0.53,0.33,0.638,Flagstaff Railway Station (Melbourne City)
14401110,standard,610,True,"Chloe Zha, Mary Navarro",Austrump Glen Pty Ltd,204/392 Spencer Street,WEST MELBOURNE,VIC,3003,-37.811256,144.95097,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.16,2.42,0.34,1.0,0.52,0.609,Flagstaff Railway Station (Melbourne City)
14639707,standard,495,False,"Susan  Clements, Felix Zeldin",Prime Property Partners Australia,11/33 Walsh,WEST MELBOURNE,VIC,3003,-37.80841,144.95335,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.59,3.01,0.47,0.66,0.45,0.685,Flagstaff Railway Station (Melbourne City)
14983734,elite,680,False,Frank Du,CAN Estate Agents Pty Ltd,1803/65 Dudley Street,WEST MELBOURNE,VIC,3003,-37.810135,144.9504,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.89,2.59,0.51,0.71,0.22,0.746,Flagstaff Railway Station (Melbourne City)
16169748,standard,600,False,Landnest Box Hill Leasing Team,LANDNEST REAL ESTATE,901/393 Spencer Street,WEST MELBOURNE,VIC,3003,-37.811325,144.95024,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.03,2.54,0.47,0.83,0.35,0.667,Flagstaff Railway Station (Melbourne City)
17023980,elite,550,False,Leasing Team,LJ Hooker City Residential,G07/133 Rosslyn Street,WEST MELBOURNE,VIC,3003,-37.809013,144.95024,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.82,2.75,0.64,0.49,0.17,0.823,North Melbourne Railway Station (West Melbourne)
17037803,elite,600,True,Abie Riady,MICM Real Estate,108/408 Spencer Street,WEST MELBOURNE,VIC,3003,-37.810585,144.95053,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.01,2.53,0.45,0.86,0.38,0.72,Flagstaff Railway Station (Melbourne City)
17138615,standard,999,False,William Wang,Levic Group Pty Ltd,180/480 La Trobe Street,WEST MELBOURNE,VIC,3003,-37.811794,144.9526,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.04,2.47,0.35,0.89,0.57,0.373,Flagstaff Railway Station (Melbourne City)
17153081,standard,630,False,Ke Ke,GOLD 4LIFE,1605/105 Batman St,WEST MELBOURNE,VIC,3003,-37.811386,144.94969,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.08,2.6,0.52,0.89,0.4,0.721,Flagstaff Railway Station (Melbourne City)
17172176,standard,650,False,"Tully Keung, Angie Zhao",LeonDean,210/140 Dudley Street,WEST MELBOURNE,VIC,3003,-37.809574,144.95078,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.74,2.65,0.55,0.59,0.28,0.698,Flagstaff Railway Station (Melbourne City)
17187888,standard,725,False,Sonita Dawood,Dynamic Residential - Rentals,1703/23 Batman Street,WEST MELBOURNE,VIC,3003,-37.810738,144.95226,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.86,2.61,0.43,0.71,0.46,0.485,Flagstaff Railway Station (Melbourne City)
17189039,standard,550,True,Sisi Peng,Ironfish Real Estate Melbourne,205/140 Dudley Street,WEST MELBOURNE,VIC,3003,-37.809574,144.95078,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.74,2.65,0.55,0.59,0.28,0.698,Flagstaff Railway Station (Melbourne City)
17193586,standard,760,False,Cynthia Li,DCMIL PROPERTY GROUP,401/5 Wominjeka Walk,WEST MELBOURNE,VIC,3003,-37.810272,144.9487,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.94,2.69,0.61,0.76,0.27,0.718,North Melbourne Railway Station (West Melbourne)
17194238,standard,750,True,"Leor Wong, Rental Department",APG ESTATE,314/121 Rosslyn Street,WEST MELBOURNE,VIC,3003,-37.809017,144.95024,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.82,2.75,0.64,0.49,0.17,0.823,North Melbourne Railway Station (West Melbourne)
17198074,standard,550,False,"Rebecca Ozmetin, Onder Ozmetin, Kelli Johnson",Outlook Property Group,118/89 Roden Street,WEST MELBOURNE,VIC,3003,-37.807365,144.94884,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.18,2.97,0.89,0.84,0.39,0.666,North Melbourne Railway Station (West Melbourne)
17198183,standard,550,False,Chanson Chen,Realink,710/65 Dudley Street,WEST MELBOURNE,VIC,3003,-37.810135,144.9504,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.89,2.59,0.51,0.71,0.22,0.746,Flagstaff Railway Station (Melbourne City)
17199378,standard,640,False,Lulu Lee,AUSTRALIAN PROPERTY MANAGEMENT ALLIANCE,603/150 Dudley St,WEST MELBOURNE,VIC,3003,-37.809757,144.95038,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.78,2.63,0.55,0.64,0.26,0.738,Flagstaff Railway Station (Melbourne City)
17202438,standard,620,False,Betty Liu,Waco Real Estate,1513/65 Dudley Street,WEST MELBOURNE,VIC,3003,-37.810135,144.9504,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.89,2.59,0.51,0.71,0.22,0.746,Flagstaff Railway Station (Melbourne City)
16576860,elite,760,False,Christine Baldasso,Jas Stephens Real Estate,25 Lovett Walk,FOOTSCRAY,VIC,3011,-37.801044,144.8852,2.0,Townhouse,Townhouse,False,0.0,False,1.54,3.56,1.09,0.74,0.58,0.181,West Footscray Railway Station (West Footscray)
17172056,elite,475,False,"Asa Salimi, Bao Phan",BRADY residential,2401/8 Downie Street,MELBOURNE,VIC,3000,-37.820343,144.956,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.97,1.48,0.46,1.76,0.42,0.689,Southern Cross Railway Station (Melbourne City)
17172142,elite,860,False,"Jacqueline D'Angelo, Samantha Holt",hockingstuart Wyndham City,55/55 Victoria Harbour Promenade,DOCKLANDS,VIC,3008,-37.819534,144.94278,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,3.7,1.77,1.63,1.55,0.33,0.873,Southern Cross Railway Station (Melbourne City)
17172882,elite,600,False,Abie Riady,MICM Real Estate,318/15 Doepel Way,DOCKLANDS,VIC,3008,-37.814835,144.94005,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.94,2.56,1.61,0.27,0.5,1.415,Southern Cross Railway Station (Melbourne City)
17173890,elite,450,False,Dean Gardiner,Nelson Alexander Fitzroy,8/50 Bayview Road,SEDDON,VIC,3011,-37.80886,144.88553,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.65,4.78,1.62,0.72,0.61,1.161,West Footscray Railway Station (West Footscray)
17174268,elite,600,False,Chloe Hodgson,HPG ESTATE AGENTS,17 Tiernan Street,FOOTSCRAY,VIC,3011,-37.79458,144.89601,2.0,House,House,False,0.0,False,0.46,2.83,0.23,0.88,0.3,1.235,Middle Footscray Railway Station (Footscray)
17174404,elite,750,False,"Jessica Lee, Adam Buhagiar",Crane Real Estate,4/7 Coward Street,FOOTSCRAY,VIC,3011,-37.796818,144.89919,2.0,Townhouse,Townhouse,False,0.0,False,0.28,3.31,0.69,0.87,0.81,1.069,Footscray Railway Station (Footscray)
17174711,elite,525,True,"Annabelle Munt, Bronte Carfino",MRE,1103/1 Ascot Vale Road,FLEMINGTON,VIC,3031,-37.78678,144.92131,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.66,4.84,0.6,1.1,0.68,0.778,Newmarket Railway Station (Flemington)
14976388,premiumplus,990,False,Danielle Ryan,The Core Advisory Team VIC,20 Newton Street,KENSINGTON,VIC,3031,-37.796566,144.92204,2.0,Townhouse,Townhouse,False,0.0,False,2.81,5.81,1.55,0.77,0.48,0.61,South Kensington Railway Station (Kensington)
15602706,premiumplus,500,False,Kim Te,Motion Property,1002/4 Joseph Road,FOOTSCRAY,VIC,3011,-37.800327,144.90956,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.78,4.55,1.52,0.61,0.39,0.895,Footscray Railway Station (Footscray)
16055655,premiumplus,650,False,"Leanne Stahmer, Daniel Henderson",Haven Agents,1311/450 St Kilda Road,MELBOURNE,VIC,3004,-37.838615,144.97589,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.26,4.39,0.59,1.35,0.72,1.794,South Yarra Railway Station (South Yarra)
16609861,premiumplus,620,False,Angus Brayshaw,Richardson & Wrench Projects Victoria,112B/72 Ascot Vale Road,FLEMINGTON,VIC,3031,-37.78403,144.92305,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,3.07,4.92,0.78,1.5,0.78,0.779,Newmarket Railway Station (Flemington)
17153078,premiumplus,635,False,Frazer Downes,Hodges South Melbourne,402/442 St Kilda Road,MELBOURNE,VIC,3004,-37.838238,144.9754,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.25,4.38,0.59,1.34,1.0,1.777,South Yarra Railway Station (South Yarra)
17158205,premiumplus,720,False,"Fiona Tennant, Alexander Gorejena",aussieproperty.com,5601/450 Elizabeth Street,MELBOURNE,VIC,3004,-37.80828,144.9607,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.26,3.39,0.66,1.14,0.27,0.566,Melbourne Central Railway Station (Melbourne City)
17167792,premiumplus,700,False,Ismaeel Hussain,Samma Real Estate,1708/38 Rose Lane,MELBOURNE,VIC,3000,-37.8147,144.95422,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.29,2.13,0.39,1.18,0.67,0.45,Flagstaff Railway Station (Melbourne City)
17168007,premiumplus,550,False,Mona Wang,Dingle Partners,B102/70 Speakmen Street,KENSINGTON,VIC,3031,-37.79397,144.91602,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.55,4.55,1.45,1.74,1.26,1.16,South Kensington Railway Station (Kensington)
17172507,premiumplus,460,False,Justine Muscat,Dingle Partners,705/565 Flinders Street,MELBOURNE,VIC,3000,-37.821056,144.9559,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,3.25,1.27,0.7,1.56,0.21,0.74,Southern Cross Railway Station (Melbourne City)
17173076,elite,550,False,"Jordan Nunns, Leasing Team",Melcorp Real Estate,2101/315 La Trobe Street,MELBOURNE,VIC,3000,-37.810966,144.95993,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.81,2.94,0.39,1.54,0.48,0.435,Flagstaff Railway Station (Melbourne City)
17174468,elite,863,False,"Alisha Mehta, Rodolfo Ottobrini",Local Residential,A105/348 Macaulay Road,KENSINGTON,VIC,3031,-37.79477,144.93425,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.52,6.08,1.16,0.67,0.48,0.342,Macaulay Railway Station (North Melbourne)
17181558,elite,720,False,"Eva Christodoulou, Dylan Emmett",Lucas Real Estate,S3008/231 Harbour Esplanade,DOCKLANDS,VIC,3008,-37.813297,144.94336,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.6,2.23,1.27,0.43,0.79,1.082,Southern Cross Railway Station (Melbourne City)
17188689,elite,490,False,"Sam Landale, Todd George & Carla Girolamo",Belle Property South Yarra,105/547 Flinders Lane,MELBOURNE,VIC,3000,-37.82,144.95581,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.93,1.44,0.42,1.72,0.38,0.648,Southern Cross Railway Station (Melbourne City)
17190323,elite,425,False,Sarah McCracken,Jas Stephens Real Estate,23/31 Moreland Street,FOOTSCRAY,VIC,3011,-37.80209,144.90752,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.31,4.28,1.25,0.26,0.35,0.718,Footscray Railway Station (Footscray)
17192450,elite,588,False,RentBetter Team,RentBetter,302/35 Victoria St,FOOTSCRAY,VIC,3011,-37.80146,144.89291,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,0.77,3.62,0.28,0.44,0.79,0.223,Middle Footscray Railway Station (Footscray)
17198422,elite,580,False,Siobhan Flinn,Woodards Ascot Vale,13 Wight Street,KENSINGTON,VIC,3031,-37.793728,144.92847,1.0,House,House,False,0.0,False,3.11,5.72,0.91,0.17,0.41,0.389,Kensington Railway Station (Kensington)
17198444,elite,650,False,Raelene Hallmark,McGrath Yarraville,14/20 French Street,FOOTSCRAY,VIC,3011,-37.80129,144.8967,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,0.47,3.91,0.42,0.73,1.08,0.65,Middle Footscray Railway Station (Footscray)
11597354,elite,620,False,Inner West Rentals,BIGGIN SCOTT INNER WEST SUNSHINE,9/30 Sydenham Street,SEDDON,VIC,3011,-37.80281,144.88577,2.0,House,House,False,0.0,False,1.43,4.07,1.4,1.39,0.94,0.367,West Footscray Railway Station (West Footscray)
15369604,elite,780,False,Gordana Velevski,Hallmarc Asset Management,1304/14 Queens Road,MELBOURNE,VIC,3004,-37.83906,144.97441,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.33,4.26,0.47,1.68,0.66,1.802,South Yarra Railway Station (South Yarra)
17169704,elite,740,False,Sigrid Lillo,Jas Stephens Real Estate,34 Tennyson Street,SEDDON,VIC,3011,-37.807373,144.88828,1.0,House,House,False,0.0,False,1.31,4.54,1.28,0.99,0.37,0.821,Seddon Railway Station (Seddon)
17169904,elite,485,False,Alex Karlis,Trimson Partners,12 McCubbin Street,FOOTSCRAY,VIC,3011,-37.791603,144.88779,1.0,House,House,False,0.0,False,1.35,2.33,0.91,0.71,0.7,1.312,West Footscray Railway Station (West Footscray)
17170274,elite,450,False,"Leasing Team, Avant Leasing",First National Avant - Box Hill,202/408 Lonsdale Street,MELBOURNE,VIC,3000,-37.8126,144.9604,1.0,Studio,Studio,False,0.0,False,1.87,2.79,0.06,1.68,0.54,0.59,Flagstaff Railway Station (Melbourne City)
17170384,elite,730,False,"Hendy Nora, Wisno Dharma",Core Realty Pty Ltd,120/555 St Kilda Road,MELBOURNE,VIC,3004,-37.847054,144.98068,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.45,5.61,0.41,1.08,0.9,0.964,Prahran Railway Station (Prahran)
17170848,elite,620,False,Chantal Borg,Village Real Estate ,159 Buckley Street,SEDDON,VIC,3011,-37.803123,144.89044,1.0,House,House,False,0.0,False,0.75,3.98,0.63,0.79,0.78,0.303,Middle Footscray Railway Station (Footscray)
17170946,elite,380,False,Mina Narayanan,Trimson Partners,12/3 Gordon Street,FOOTSCRAY,VIC,3011,-37.787773,144.89038,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.48,1.71,0.72,0.83,0.37,1.902,West Footscray Railway Station (West Footscray)
17171109,elite,625,False,Cassie Favero,Jas Stephens Real Estate,55 Benbow Street,YARRAVILLE,VIC,3013,-37.82257,144.8758,1.0,House,House,False,0.0,False,3.93,4.01,0.52,0.38,0.83,1.756,Spotswood Railway Station (Spotswood)
17171491,elite,595,False,DS Rentals Team,Agents'Agency Network Partners,2610/8 Hallenstein Street,FOOTSCRAY,VIC,3011,-37.80004,144.9082,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.51,4.27,1.24,0.33,0.15,0.79,Footscray Railway Station (Footscray)
16586922,standard,750,False,Support Team,Ray White CHK,45 Dudley Street,WEST MELBOURNE,VIC,3003,-37.80998,144.95097,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.74,2.64,0.56,0.6,0.28,0.693,Flagstaff Railway Station (Melbourne City)
16598765,standard,550,False,Support Team,Ray White CHK,45 Dudley Street,WEST MELBOURNE,VIC,3003,-37.80998,144.95097,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.74,2.64,0.56,0.6,0.28,0.693,Flagstaff Railway Station (Melbourne City)
16637090,standard,700,False,Support Team,Ray White CHK,45 Dudley St,WEST MELBOURNE,VIC,3003,-37.80998,144.95097,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.74,2.64,0.56,0.6,0.28,0.693,Flagstaff Railway Station (Melbourne City)
16651211,standard,550,False,Support Team,Ray White CHK,45 Dudley Street,WEST MELBOURNE,VIC,3003,-37.80998,144.95097,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.74,2.64,0.56,0.6,0.28,0.693,Flagstaff Railway Station (Melbourne City)
16726700,standard,550,False,Support Team,Ray White CHK,45 Dudley Street,WEST MELBOURNE,VIC,3003,-37.80998,144.95097,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.74,2.64,0.56,0.6,0.28,0.693,Flagstaff Railway Station (Melbourne City)
16994867,standard,620,False,"John Huang, Sam Liu",Selling Melbourne Real Estate ,911/41 Batman Street,WEST MELBOURNE,VIC,3003,-37.810875,144.95183,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.89,2.57,0.46,0.75,0.42,0.525,Flagstaff Railway Station (Melbourne City)
17087509,standard,700,False,"Winnie Yang, Veronica Sun",JALIN REALTY AUSTRALIA PTY LTD,409/65 Dudley Street,WEST MELBOURNE,VIC,3003,-37.810135,144.9504,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.89,2.59,0.51,0.71,0.22,0.746,Flagstaff Railway Station (Melbourne City)
17090475,standard,1200,False,"Forge Leasing, Wayne Deng",Forge Group Australia Pty Ltd,2/462 La Trobe Street,WEST MELBOURNE,VIC,3003,-37.81236,144.95325,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.99,2.6,0.19,0.84,0.6,0.254,Flagstaff Railway Station (Melbourne City)
17112336,standard,620,False,Camila Jing,RE/MAX ACPA,314/105 Batman Street,WEST MELBOURNE,VIC,3003,-37.811386,144.94969,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.08,2.6,0.52,0.89,0.4,0.721,Flagstaff Railway Station (Melbourne City)
17126232,standard,720,False,Zara-Jane Hayes,ASK Property Partners Pty Ltd,303/25 Wominjeka Walk,WEST MELBOURNE,VIC,3003,-37.80996,144.94864,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.03,2.66,0.76,0.69,0.2,0.684,North Melbourne Railway Station (West Melbourne)
